id,longitud,latitud,demanda
3470,-56.17672,-34.874344,1139
3471,-56.17557,-34.874447,1156
3472,-56.17525,-34.874786,1170
3473,-56.174343,-34.87576,1722
3474,-56.173462,-34.877243,1755
3475,-56.17342,-34.87761,1736
3476,-56.173233,-34.879,1883
3477,-56.174477,-34.87863,2023
3478,-56.174522,-34.87864,2023
3479,-56.175003,-34.87867,1833
3480,-56.17682,-34.88206,1519
3481,-56.17892,-34.882458,1609
3482,-56.178158,-34.88107,1832
3483,-56.177685,-34.880253,1581
3484,-56.177467,-34.879845,1702
3485,-56.1771,-34.879223,2026
3486,-56.17673,-34.878555,1866
3487,-56.17621,-34.877697,2103
3488,-56.178364,-34.87552,1245
3489,-56.17533,-34.871784,891
3490,-56.175285,-34.87294,1205
3491,-56.173645,-34.873108,1719
3492,-56.173695,-34.872086,1664
3493,-56.1737,-34.872055,1664
3494,-56.17374,-34.871365,1132
3495,-56.174515,-34.871265,1172
3496,-56.17614,-34.872097,1260
3497,-56.17616,-34.872128,1260
3498,-56.17665,-34.872715,1275
3499,-56.178375,-34.874287,1194
3500,-56.17847,-34.87386,1421
3501,-56.178505,-34.87311,1335
3502,-56.178505,-34.87309,1375
3503,-56.17853,-34.872402,1628
3504,-56.178566,-34.87178,1365
3505,-56.178616,-34.870815,1356
3506,-56.177586,-34.870945,1228
3507,-56.177574,-34.871304,1218
3508,-56.17753,-34.87217,1449
3509,-56.17749,-34.87305,1448
3510,-56.17748,-34.87326,1445
3511,-56.17748,-34.873287,1445
3512,-56.176655,-34.873264,1239
3513,-56.176136,-34.8734,1399
3514,-56.175266,-34.873425,1234
3515,-56.175236,-34.87399,1259
3516,-56.17837,-34.874817,1165
3517,-56.179073,-34.875687,1169
3518,-56.179775,-34.876495,1657
3519,-56.179955,-34.87687,1238
3520,-56.180374,-34.87775,1684
3521,-56.180435,-34.877872,1946
3522,-56.180817,-34.878677,1534
3523,-56.18083,-34.878704,1602
3524,-56.181576,-34.880272,1457
3525,-56.18191,-34.880646,1479
3526,-56.182686,-34.880363,1358
3527,-56.183224,-34.880157,1414
3528,-56.183247,-34.879635,1579
3529,-56.18291,-34.87897,1721
3530,-56.182613,-34.878323,1794
3531,-56.181885,-34.876892,1801
3532,-56.181477,-34.876095,1579
3533,-56.181004,-34.875298,1405
3534,-56.180588,-34.874763,1629
3535,-56.180164,-34.87424,1488
3536,-56.17977,-34.872257,1755
3537,-56.180206,-34.87167,1780
3538,-56.181072,-34.871944,1866
3539,-56.181072,-34.87197,1866
3540,-56.180965,-34.872807,1780
3541,-56.181076,-34.873817,1672
3542,-56.181248,-34.87404,1615
3543,-56.182537,-34.87595,1439
3544,-56.183086,-34.877018,2165
3545,-56.1833,-34.877434,1789
3546,-56.18383,-34.87849,1474
3547,-56.18417,-34.87919,1603
3548,-56.184708,-34.87963,1438
3549,-56.185246,-34.87936,1462
3550,-56.1849,-34.878616,1409
3551,-56.184505,-34.877796,1456
3552,-56.184006,-34.876774,1452
3553,-56.183994,-34.876747,1443
3554,-56.183334,-34.87542,1125
3555,-56.18327,-34.875286,1125
3556,-56.182938,-34.874653,851
3557,-56.18249,-34.87414,1049
3558,-56.182358,-34.87396,1353
3559,-56.17958,-34.87266,1823
3560,-56.17955,-34.872658,1823
3561,-56.179237,-34.87432,1424
3562,-56.18005,-34.875275,1296
3563,-56.180378,-34.87569,1291
3564,-56.180824,-34.87645,1346
3565,-56.181137,-34.877087,1690
3566,-56.181736,-34.87842,1755
3567,-56.18191,-34.87885,1722
3568,-56.18237,-34.879856,1507
3569,-56.185658,-34.879284,1327
3570,-56.18619,-34.879005,963
3571,-56.186188,-34.878025,1081
3572,-56.185974,-34.877163,1626
3573,-56.18486,-34.87533,1184
3574,-56.18637,-34.87809,1081
3575,-56.18601,-34.878418,1337
3576,-56.185898,-34.877434,1482
3577,-56.184566,-34.874844,1301
3578,-56.184475,-34.87475,1301
3579,-56.18347,-34.873455,1782
3580,-56.18284,-34.872498,1835
3581,-56.18264,-34.872017,1627
3582,-56.18245,-34.87155,1690
3583,-56.18176,-34.870964,1575
3584,-56.18059,-34.870872,1446
3585,-56.17952,-34.870796,1550
3586,-56.178917,-34.870747,1431
3587,-56.176796,-34.8706,876
3588,-56.17537,-34.870975,1213
3589,-56.17537,-34.871,1213
3590,-56.193382,-34.871777,1392
3591,-56.19215,-34.871693,1131
3592,-56.191406,-34.871635,1202
3593,-56.190464,-34.87157,1327
3594,-56.18896,-34.871464,1119
3595,-56.18781,-34.87138,1542
3596,-56.1868,-34.871304,1552
3597,-56.184166,-34.871128,1487
3598,-56.182446,-34.87106,1775
3599,-56.18245,-34.871086,1775
3600,-56.183434,-34.871906,2093
3601,-56.184002,-34.871944,1844
3602,-56.185215,-34.872032,1846
3603,-56.186245,-34.87211,1586
3604,-56.187096,-34.872166,1581
3605,-56.189224,-34.87231,1471
3606,-56.189255,-34.872314,1471
3607,-56.190258,-34.87203,1295
3608,-56.19085,-34.87214,1382
3609,-56.191723,-34.872314,1329
3610,-56.19239,-34.872505,1722
3611,-56.193466,-34.873276,2220
3612,-56.19325,-34.873653,2385
3613,-56.192574,-34.873592,1787
3614,-56.191536,-34.87352,1867
3615,-56.19087,-34.873466,1683
3616,-56.189823,-34.87338,1721
3617,-56.1894,-34.873352,1371
3618,-56.189335,-34.872734,1386
3619,-56.188618,-34.872425,1521
3620,-56.187874,-34.873257,1437
3621,-56.186882,-34.873188,2019
3622,-56.18597,-34.873127,1685
3623,-56.185326,-34.87307,1808
3624,-56.18485,-34.873016,1791
3625,-56.18412,-34.872944,1657
3626,-56.18371,-34.87291,1819
3627,-56.18363,-34.87339,1620
3628,-56.184086,-34.873974,1257
3629,-56.184696,-34.87475,1301
3630,-56.185318,-34.875248,993
3631,-56.1856,-34.874836,1159
3632,-56.186504,-34.875973,1260
3633,-56.186493,-34.87599,1260
3634,-56.18749,-34.875114,1375
3635,-56.186764,-34.874805,1036
3636,-56.187214,-34.874043,1438
3637,-56.18801,-34.874092,1300
3638,-56.189335,-34.874203,1560
3639,-56.190178,-34.874252,1569
3640,-56.190533,-34.874275,1660
3641,-56.192184,-34.874405,1733
3642,-56.19273,-34.874447,1317
3643,-56.19351,-34.875175,1372
3644,-56.191757,-34.87547,1681
3645,-56.19119,-34.875416,1619
3646,-56.189747,-34.875313,1563
3647,-56.18851,-34.875217,1498
3648,-56.18796,-34.87587,1481
3649,-56.188793,-34.87591,1757
3650,-56.189804,-34.875988,1535
3651,-56.19071,-34.876057,1520
3652,-56.191696,-34.87614,1449
3653,-56.192417,-34.876186,1020
3654,-56.192966,-34.877743,1296
3655,-56.192566,-34.877655,821
3656,-56.19186,-34.877453,1037
3657,-56.191055,-34.877213,1259
3658,-56.189987,-34.876896,1432
3659,-56.188435,-34.87642,1596
3660,-56.18751,-34.87666,1519
3661,-56.187706,-34.876846,1400
3662,-56.18871,-34.877502,1438
3663,-56.188972,-34.877888,1027
3664,-56.190075,-34.87819,684
3665,-56.191273,-34.878525,665
3666,-56.192307,-34.87881,1078
3667,-56.193554,-34.879154,975
3668,-56.194542,-34.879425,888
3669,-56.195667,-34.879738,1191
3670,-56.195717,-34.87975,1191
3671,-56.195286,-34.878925,1485
3672,-56.194942,-34.878616,1274
3673,-56.193882,-34.87792,945
3674,-56.19359,-34.87784,945
3675,-56.19303,-34.87814,760
3676,-56.190918,-34.879498,1652
3677,-56.193157,-34.880127,1758
3678,-56.194202,-34.880386,1530
3679,-56.195007,-34.880592,1201
3680,-56.19416,-34.881344,1376
3681,-56.194073,-34.881577,1376
3682,-56.1937,-34.881966,1509
3683,-56.193,-34.88181,1987
3684,-56.19204,-34.881256,1807
3685,-56.192043,-34.88124,1807
3686,-56.19216,-34.88077,1821
3687,-56.19223,-34.880497,1777
3688,-56.19224,-34.880455,1777
3689,-56.19233,-34.880127,1849
3690,-56.18967,-34.880943,1507
3691,-56.189713,-34.880966,1330
3692,-56.191032,-34.88155,1936
3693,-56.192562,-34.882248,1814
3694,-56.193867,-34.88286,1502
3695,-56.20602,-34.876408,31
3696,-56.204357,-34.87495,595
3697,-56.205185,-34.873753,590
3698,-56.20522,-34.875595,322
3699,-56.205196,-34.87561,322
3700,-56.205177,-34.875626,322
3701,-56.203648,-34.87653,746
3702,-56.202736,-34.87709,876
3703,-56.201916,-34.87768,1009
3704,-56.20116,-34.878254,973
3705,-56.199875,-34.87925,927
3706,-56.19581,-34.88025,1270
3707,-56.195797,-34.880283,1270
3708,-56.19629,-34.88089,1208
3709,-56.197372,-34.881153,469
3710,-56.19529,-34.882347,798
3711,-56.19508,-34.88317,575
3712,-56.19679,-34.880444,1097
3713,-56.196957,-34.879944,1190
3714,-56.196964,-34.879917,1190
3715,-56.19733,-34.87887,1113
3716,-56.197346,-34.87883,1978
3717,-56.19758,-34.87841,1647
3718,-56.19847,-34.87739,1820
3719,-56.19876,-34.877136,1742
3720,-56.20036,-34.87637,925
3721,-56.20132,-34.875916,1564
3722,-56.20101,-34.875473,1470
3723,-56.201984,-34.874718,2068
3724,-56.20341,-34.874023,1482
3725,-56.20361,-34.873924,843
3726,-56.203995,-34.873734,1378
3727,-56.20461,-34.873417,1287
3728,-56.20482,-34.874676,775
3729,-56.203453,-34.874176,1570
3730,-56.202763,-34.874527,1771
3731,-56.202766,-34.875717,1613
3732,-56.201447,-34.876797,1107
3733,-56.200817,-34.877266,1250
3734,-56.199986,-34.877888,1921
3735,-56.20378,-34.872807,1692
3736,-56.203114,-34.872623,1084
3737,-56.200657,-34.87437,1556
3738,-56.200626,-34.874405,1556
3739,-56.200176,-34.87533,1678
3740,-56.200207,-34.875362,1678
3741,-56.19959,-34.875843,915
3742,-56.198982,-34.875874,1780
3743,-56.197582,-34.87691,1428
3744,-56.19714,-34.877457,2126
3745,-56.197124,-34.877483,2126
3746,-56.196796,-34.877907,1809
3747,-56.19678,-34.877926,1809
3748,-56.19675,-34.87847,1897
3749,-56.198647,-34.878414,2047
3750,-56.19859,-34.878937,868
3751,-56.198147,-34.879955,981
3752,-56.19814,-34.87998,981
3753,-56.196545,-34.87717,1894
3754,-56.196133,-34.876537,2116
3755,-56.194828,-34.876457,1040
3756,-56.19357,-34.876366,1657
3757,-56.1933,-34.87594,1380
3758,-56.193363,-34.875668,1542
3759,-56.193398,-34.874775,1643
3760,-56.193504,-34.8739,2435
3761,-56.19454,-34.874107,1920
3762,-56.19455,-34.874115,1920
3763,-56.194695,-34.874233,2063
3764,-56.195316,-34.8746,1511
3765,-56.195335,-34.8746,1511
3766,-56.196194,-34.874767,1740
3767,-56.197468,-34.87499,465
3768,-56.198174,-34.875122,465
3769,-56.198936,-34.87526,591
3770,-56.19898,-34.875267,591
3771,-56.201244,-34.87337,1493
3772,-56.20039,-34.872253,813
3773,-56.200054,-34.87338,1210
3774,-56.199696,-34.87387,1353
3775,-56.1989,-34.875,591
3776,-56.198006,-34.873585,788
3777,-56.198555,-34.872673,1461
3778,-56.19863,-34.872147,1281
3779,-56.196095,-34.871967,1423
3780,-56.194065,-34.871822,1237
3781,-56.19385,-34.87253,2102
3782,-56.19385,-34.872543,2102
3783,-56.196075,-34.87279,1552
3784,-56.19628,-34.8728,1552
3785,-56.196686,-34.872982,1335
3786,-56.196686,-34.872993,1335
3787,-56.1967,-34.874023,1384
3788,-56.196705,-34.87427,1928
3789,-56.19669,-34.875065,1740
3790,-56.19668,-34.87543,952
3791,-56.196686,-34.87566,952
3792,-56.19669,-34.876163,1674
3793,-56.19686,-34.876476,1894
3794,-56.198097,-34.87629,1488
3795,-56.198948,-34.875706,1456
3796,-56.17787,-34.863235,603
3797,-56.178818,-34.862606,1530
3798,-56.177967,-34.861122,1584
3799,-56.176853,-34.85918,916
3800,-56.17659,-34.85872,1074
3801,-56.176567,-34.858685,1074
3802,-56.176006,-34.857925,547
3803,-56.175358,-34.858433,537
3804,-56.175194,-34.8595,916
3805,-56.175587,-34.86018,1064
3806,-56.17613,-34.861008,1193
3807,-56.17657,-34.86166,1413
3808,-56.176956,-34.862236,1265
3809,-56.176476,-34.86272,905
3810,-56.175785,-34.86273,1195
3811,-56.175125,-34.861618,1319
3812,-56.17448,-34.86056,914
3813,-56.17363,-34.859737,495
3814,-56.173077,-34.860176,758
3815,-56.17346,-34.86103,1091
3816,-56.174023,-34.86184,1238
3817,-56.17406,-34.862656,967
3818,-56.17545,-34.8635,731
3819,-56.176197,-34.863995,688
3820,-56.177536,-34.86071,1222
3821,-56.17262,-34.861988,905
3822,-56.17158,-34.861465,618
3823,-56.17089,-34.861977,710
3824,-56.17181,-34.86265,1027
3825,-56.172348,-34.863052,842
3826,-56.17395,-34.864193,897
3827,-56.173965,-34.864204,897
3828,-56.174736,-34.86481,861
3829,-56.17516,-34.865166,1060
3830,-56.175186,-34.86519,1060
3831,-56.175755,-34.86569,699
3832,-56.17444,-34.86613,1133
3833,-56.17407,-34.8657,1133
3834,-56.173393,-34.86579,1086
3835,-56.173374,-34.865772,1086
3836,-56.172577,-34.86497,963
3837,-56.171696,-34.864098,985
3838,-56.171127,-34.863537,1041
3839,-56.170143,-34.86274,559
3840,-56.169846,-34.86381,1098
3841,-56.17036,-34.86423,1300
3842,-56.17157,-34.864727,1170
3843,-56.17208,-34.86548,963
3844,-56.172928,-34.866695,870
3845,-56.17294,-34.86671,870
3846,-56.173344,-34.86716,870
3847,-56.174194,-34.868103,1760
3848,-56.174637,-34.867542,1400
3849,-56.17442,-34.867294,1543
3850,-56.173656,-34.86647,1420
3851,-56.172882,-34.868164,873
3852,-56.17346,-34.868877,1401
3853,-56.17387,-34.86938,1847
3854,-56.17347,-34.86945,978
3855,-56.17319,-34.8691,806
3856,-56.17224,-34.867954,873
3857,-56.171528,-34.868107,898
3858,-56.171463,-34.869064,647
3859,-56.171646,-34.86994,1170
3860,-56.172626,-34.870014,1111
3861,-56.17024,-34.865097,1236
3862,-56.168404,-34.86392,416
3863,-56.16836,-34.863914,416
3864,-56.16722,-34.864643,340
3865,-56.166733,-34.865036,421
3866,-56.16558,-34.865868,716
3867,-56.16448,-34.86676,781
3868,-56.16342,-34.867542,814
3869,-56.164524,-34.86848,933
3870,-56.165966,-34.868244,946
3871,-56.166977,-34.867733,572
3872,-56.166878,-34.86722,939
3873,-56.165775,-34.867584,945
3874,-56.16441,-34.86746,740
3875,-56.16558,-34.866817,945
3876,-56.16641,-34.866375,885
3877,-56.167088,-34.86601,809
3878,-56.167114,-34.86599,809
3879,-56.16812,-34.86544,837
3880,-56.168495,-34.865253,681
3881,-56.169563,-34.86469,801
3882,-56.170467,-34.8648,1027
3883,-56.17126,-34.865986,999
3884,-56.17123,-34.86561,999
3885,-56.17058,-34.865936,1052
3886,-56.169212,-34.86666,1245
3887,-56.16838,-34.8671,1046
3888,-56.170208,-34.867638,984
3889,-56.169903,-34.867226,1271
3890,-56.16976,-34.867058,1273
3891,-56.169537,-34.86677,1273
3892,-56.17529,-34.869755,1327
3893,-56.17673,-34.869427,1587
3894,-56.17757,-34.868317,1607
3895,-56.177612,-34.867508,1022
3896,-56.17765,-34.86662,690
3897,-56.177746,-34.8652,702
3898,-56.17821,-34.864372,602
3899,-56.1782,-34.864353,791
3900,-56.176697,-34.864258,550
3901,-56.178802,-34.865356,846
3902,-56.176674,-34.866817,1430
3903,-56.17664,-34.867287,1393
3904,-56.176598,-34.868343,1615
3905,-56.175777,-34.86858,1288
3906,-56.175446,-34.86914,1094
3907,-56.175446,-34.869164,1157
3908,-56.176563,-34.869648,1436
3909,-56.176517,-34.87017,989
3910,-56.177135,-34.87031,1111
3911,-56.17864,-34.870365,1280
3912,-56.178673,-34.869648,1193
3913,-56.178703,-34.86887,1549
3914,-56.17874,-34.86809,1355
3915,-56.178753,-34.867714,1271
3916,-56.17903,-34.867073,1014
3917,-56.179863,-34.869854,1426
3918,-56.179394,-34.8705,1627
3919,-56.180073,-34.869373,1506
3920,-56.18018,-34.868465,1561
3921,-56.180267,-34.867542,1146
3922,-56.18075,-34.870598,1524
3923,-56.181942,-34.870686,1420
3924,-56.181614,-34.86943,1222
3925,-56.18137,-34.86882,1495
3926,-56.180984,-34.867855,1310
3927,-56.180656,-34.867004,962
3928,-56.179676,-34.864582,1043
3929,-56.17967,-34.864555,1043
3930,-56.179268,-34.86357,1308
3931,-56.178406,-34.863247,1275
3932,-56.179276,-34.863163,1066
3933,-56.179825,-34.86448,902
3934,-56.180134,-34.865204,1063
3935,-56.180714,-34.866726,1014
3936,-56.180943,-34.86733,768
3937,-56.18135,-34.86832,1476
3938,-56.181736,-34.86929,1134
3939,-56.18199,-34.869946,1386
3940,-56.183323,-34.870735,1657
3941,-56.18437,-34.870842,1805
3942,-56.185276,-34.870888,1526
3943,-56.18603,-34.87044,1025
3944,-56.18613,-34.869766,679
3945,-56.186256,-34.868862,964
3946,-56.18642,-34.86751,670
3947,-56.186615,-34.865517,783
3948,-56.186497,-34.863007,1183
3949,-56.18565,-34.861534,1198
3950,-56.185635,-34.86154,1198
3951,-56.184544,-34.862038,1323
3952,-56.183544,-34.862484,1302
3953,-56.183773,-34.86338,1023
3954,-56.184082,-34.864235,1247
3955,-56.184296,-34.864853,942
3956,-56.184692,-34.8659,1015
3957,-56.183823,-34.866287,927
3958,-56.183918,-34.86805,1310
3959,-56.18326,-34.86911,1326
3960,-56.18368,-34.869987,1623
3961,-56.1837,-34.869984,1623
3962,-56.18477,-34.869736,1270
3963,-56.18536,-34.867077,1001
3964,-56.184784,-34.868877,1333
3965,-56.185677,-34.866627,1084
3966,-56.185646,-34.86495,849
3967,-56.18548,-34.864204,1236
3968,-56.185474,-34.864193,1236
3969,-56.18526,-34.863586,909
3970,-56.186607,-34.862225,953
3971,-56.184948,-34.86273,1205
3972,-56.182896,-34.86266,1017
3973,-56.181244,-34.86359,1228
3974,-56.18179,-34.865116,933
3975,-56.182365,-34.866673,1066
3976,-56.18255,-34.867184,931
3977,-56.18282,-34.867886,1195
3978,-56.183846,-34.86741,1445
3979,-56.18363,-34.866795,1056
3980,-56.183273,-34.86587,997
3981,-56.182934,-34.86491,1164
3982,-56.182655,-34.864124,744
3983,-56.182404,-34.86343,1265
3984,-56.186283,-34.870968,1900
3985,-56.187653,-34.871063,1189
3986,-56.188377,-34.8711,1319
3987,-56.19082,-34.869778,1368
3988,-56.190754,-34.869762,1368
3989,-56.18995,-34.869484,1219
3990,-56.18884,-34.86853,1327
3991,-56.18864,-34.868053,1134
3992,-56.18844,-34.867523,1010
3993,-56.18782,-34.86824,910
3994,-56.187843,-34.869247,690
3995,-56.188503,-34.869686,1051
3996,-56.18895,-34.86986,1051
3997,-56.18971,-34.87013,1199
3998,-56.190323,-34.870354,1099
3999,-56.191692,-34.867588,1263
4000,-56.190365,-34.86787,1560
4001,-56.189606,-34.86735,1381
4002,-56.18916,-34.86615,1136
4003,-56.188663,-34.8648,1110
4004,-56.188366,-34.86403,974
4005,-56.18807,-34.863197,1282
4006,-56.18762,-34.861923,1177
4007,-56.188828,-34.861134,825
4008,-56.189674,-34.861996,848
4009,-56.19014,-34.862766,981
4010,-56.189835,-34.863262,1005
4011,-56.189598,-34.864132,1063
4012,-56.19008,-34.86522,1162
4013,-56.19051,-34.86631,1080
4014,-56.190754,-34.866974,1122
4015,-56.190903,-34.867386,1230
4016,-56.191654,-34.86845,1705
4017,-56.191933,-34.867607,1618
4018,-56.192234,-34.86644,789
4019,-56.19232,-34.863556,823
4020,-56.191864,-34.86284,662
4021,-56.191277,-34.861855,768
4022,-56.19091,-34.86132,643
4023,-56.190662,-34.86087,643
4024,-56.190655,-34.86086,643
4025,-56.19022,-34.860195,416
4026,-56.189323,-34.859604,386
4027,-56.187283,-34.860703,543
4028,-56.188583,-34.862755,1006
4029,-56.187458,-34.86441,1015
4030,-56.188057,-34.86608,1069
4031,-56.188416,-34.866173,1055
4032,-56.191555,-34.866646,919
4033,-56.19138,-34.86581,938
4034,-56.191067,-34.864727,917
4035,-56.190704,-34.863785,1043
4036,-56.19249,-34.862057,935
4037,-56.19315,-34.861885,944
4038,-56.19416,-34.861248,995
4039,-56.194733,-34.8605,790
4040,-56.19533,-34.859444,823
4041,-56.195526,-34.8591,823
4042,-56.195656,-34.857883,1260
4043,-56.193428,-34.858154,1990
4044,-56.19202,-34.85849,539
4045,-56.191547,-34.859547,608
4046,-56.19232,-34.860744,887
4047,-56.193447,-34.860603,784
4048,-56.193222,-34.8596,1040
4049,-56.193893,-34.859394,967
4050,-56.19489,-34.85977,954
4051,-56.196342,-34.85931,698
4052,-56.193348,-34.862743,964
4053,-56.193176,-34.863453,823
4054,-56.192913,-34.864517,629
4055,-56.193924,-34.86633,1112
4056,-56.195755,-34.866306,1000
4057,-56.195965,-34.865383,897
4058,-56.195717,-34.864716,802
4059,-56.19462,-34.864483,887
4060,-56.19477,-34.863403,732
4061,-56.19483,-34.8629,1114
4062,-56.19536,-34.861427,1011
4063,-56.194935,-34.8608,659
4064,-56.194145,-34.862225,1074
4065,-56.194206,-34.862244,944
4066,-56.19606,-34.862873,880
4067,-56.193897,-34.867702,1012
4068,-56.192383,-34.867424,1348
4069,-56.191975,-34.86811,1602
4070,-56.192547,-34.868896,1641
4071,-56.194824,-34.869175,1229
4072,-56.194305,-34.86871,1361
4073,-56.1926,-34.868416,1499
4074,-56.191772,-34.869595,1541
4075,-56.192986,-34.87001,1159
4076,-56.194046,-34.871,1415
4077,-56.194412,-34.871544,1155
4078,-56.195057,-34.871597,788
4079,-56.195137,-34.8708,815
4080,-56.1951,-34.870544,992
4081,-56.191235,-34.870045,1279
4082,-56.190796,-34.871284,1369
4083,-56.192104,-34.871376,1049
4084,-56.192978,-34.871178,1495
4085,-56.192368,-34.870644,1170
4086,-56.191444,-34.87007,1004
4087,-56.191296,-34.856724,906
4088,-56.191795,-34.857388,934
4089,-56.191822,-34.857426,756
4090,-56.192165,-34.85786,756
4091,-56.18917,-34.854,808
4092,-56.188896,-34.853783,808
4093,-56.188858,-34.85377,808
4094,-56.187664,-34.852947,1130
4095,-56.18693,-34.85138,1173
4096,-56.187923,-34.853924,1070
4097,-56.18741,-34.855427,1060
4098,-56.187977,-34.85627,740
4099,-56.190456,-34.856194,627
4100,-56.191177,-34.85867,717
4101,-56.191616,-34.85851,717
4102,-56.19073,-34.8573,759
4103,-56.188904,-34.857773,351
4104,-56.18857,-34.8566,738
4105,-56.189293,-34.856026,738
4106,-56.188778,-34.855297,801
4107,-56.188744,-34.85527,801
4108,-56.186836,-34.853943,989
4109,-56.186367,-34.85273,1329
4110,-56.18614,-34.85216,1430
4111,-56.185825,-34.85137,959
4112,-56.185516,-34.8506,726
4113,-56.1855,-34.850582,726
4114,-56.184742,-34.85118,885
4115,-56.185043,-34.85193,883
4116,-56.185272,-34.852585,1086
4117,-56.185646,-34.85347,996
4118,-56.186104,-34.854664,950
4119,-56.186535,-34.855778,1120
4120,-56.186954,-34.856834,991
4121,-56.18606,-34.857937,643
4122,-56.18577,-34.857204,926
4123,-56.18558,-34.856674,1026
4124,-56.185314,-34.85599,1073
4125,-56.1847,-34.854492,1221
4126,-56.184685,-34.854465,1221
4127,-56.184418,-34.853745,970
4128,-56.184082,-34.85296,767
4129,-56.183796,-34.852142,789
4130,-56.18249,-34.852734,484
4131,-56.18253,-34.854053,1080
4132,-56.183113,-34.854767,1259
4133,-56.18385,-34.856056,1109
4134,-56.18473,-34.858,824
4135,-56.185272,-34.85924,558
4136,-56.18607,-34.860836,702
4137,-56.18481,-34.858646,1054
4138,-56.1843,-34.857796,1183
4139,-56.18419,-34.857193,1031
4140,-56.183266,-34.855873,1097
4141,-56.182575,-34.85463,1019
4142,-56.182026,-34.853687,732
4143,-56.181717,-34.853752,513
4144,-56.18228,-34.855186,1271
4145,-56.182453,-34.855743,1317
4146,-56.182655,-34.856255,1319
4147,-56.183002,-34.85721,1181
4148,-56.18319,-34.85771,1043
4149,-56.183468,-34.85838,965
4150,-56.183926,-34.85959,958
4151,-56.18403,-34.859898,1043
4152,-56.184322,-34.8607,1122
4153,-56.18459,-34.861446,1142
4154,-56.182022,-34.862457,1000
4155,-56.181744,-34.86165,1113
4156,-56.181316,-34.860474,711
4157,-56.18127,-34.85968,884
4158,-56.18213,-34.859066,889
4159,-56.181637,-34.858006,854
4160,-56.181465,-34.85753,1089
4161,-56.18097,-34.856247,1298
4162,-56.18096,-34.856224,1298
4163,-56.180565,-34.85524,811
4164,-56.180298,-34.85455,673
4165,-56.179535,-34.85537,699
4166,-56.179874,-34.85633,880
4167,-56.180256,-34.857376,996
4168,-56.180473,-34.858006,907
4169,-56.18244,-34.85972,977
4170,-56.182625,-34.860203,1162
4171,-56.183056,-34.861378,1439
4172,-56.18338,-34.862278,1302
4173,-56.180897,-34.863,1457
4174,-56.180527,-34.862015,1500
4175,-56.180138,-34.860943,1186
4176,-56.17958,-34.859463,1030
4177,-56.179333,-34.85886,1009
4178,-56.178905,-34.857662,1115
4179,-56.177704,-34.857655,876
4180,-56.177994,-34.858475,1086
4181,-56.17828,-34.85926,1260
4182,-56.178337,-34.86049,1381
4183,-56.178,-34.860886,1400
4184,-56.17855,-34.86152,1090
4185,-56.178684,-34.85699,1044
4186,-56.178402,-34.856213,710
4187,-56.17672,-34.857327,366
4188,-56.17669,-34.857353,366
4189,-56.1774,-34.858463,958
4190,-56.17766,-34.85961,1190
4191,-56.177578,-34.86014,1366
4192,-56.17885,-34.86243,1530
4193,-56.179806,-34.862732,1342
4194,-56.188965,-34.84776,490
4195,-56.18982,-34.848,365
4196,-56.190506,-34.84817,647
4197,-56.19145,-34.847866,526
4198,-56.19302,-34.848106,547
4199,-56.191475,-34.849464,989
4200,-56.190502,-34.84921,989
4201,-56.189938,-34.849064,820
4202,-56.188206,-34.84863,589
4203,-56.186943,-34.849194,558
4204,-56.188164,-34.849503,805
4205,-56.188366,-34.850372,1142
4206,-56.18893,-34.850685,866
4207,-56.19112,-34.850754,1041
4208,-56.19114,-34.850723,1124
4209,-56.191593,-34.850006,894
4210,-56.192314,-34.848717,533
4211,-56.19058,-34.851902,946
4212,-56.18958,-34.851933,849
4213,-56.188244,-34.851242,1253
4214,-56.18736,-34.850544,768
4215,-56.18672,-34.850075,795
4216,-56.186,-34.849873,656
4217,-56.188168,-34.853317,976
4218,-56.188396,-34.852844,1109
4219,-56.18942,-34.853474,1168
4220,-56.191074,-34.85438,721
4221,-56.19285,-34.85193,1092
4222,-56.1938,-34.851772,546
4223,-56.19384,-34.851765,546
4224,-56.19363,-34.8506,758
4225,-56.19324,-34.849705,841
4226,-56.19274,-34.850197,836
4227,-56.19169,-34.851875,806
4228,-56.191685,-34.851894,1027
4229,-56.19002,-34.852467,982
4230,-56.191463,-34.85341,735
4231,-56.192753,-34.854397,1808
4232,-56.19327,-34.853477,2233
4233,-56.19417,-34.85202,1735
4234,-56.195484,-34.851646,888
4235,-56.195023,-34.852634,2372
4236,-56.194984,-34.852676,2372
4237,-56.194706,-34.85304,2482
4238,-56.19436,-34.853508,3128
4239,-56.19434,-34.853535,3393
4240,-56.194317,-34.85357,3393
4241,-56.19395,-34.854042,3230
4242,-56.19393,-34.85407,3369
4243,-56.193905,-34.85411,3369
4244,-56.19345,-34.854744,2612
4245,-56.193405,-34.854748,2612
4246,-56.193344,-34.85476,2612
4247,-56.192062,-34.85522,1527
4248,-56.191086,-34.85555,745
4249,-56.192726,-34.856247,1752
4250,-56.19297,-34.856934,1890
4251,-56.194542,-34.857765,1751
4252,-56.194565,-34.85776,1751
4253,-56.19459,-34.857758,1751
4254,-56.19462,-34.85775,1751
4255,-56.194645,-34.857746,1598
4256,-56.195873,-34.85743,1190
4257,-56.195915,-34.857418,1190
4258,-56.19631,-34.856934,677
4259,-56.196312,-34.856907,677
4260,-56.19654,-34.8559,904
