longitud,latitud,demanda,demanda_normalizada,id
-56.180378,-34.87569,1291.0,0.19497426581895247,2025
-56.180824,-34.87645,1346.0,0.2033000302755071,2026
-56.181137,-34.877087,1690.0,0.25537390251286707,2027
-56.181736,-34.87842,1755.0,0.2652134423251589,2028
-56.18191,-34.87885,1722.0,0.26021798365122617,2029
-56.18237,-34.879856,1507.0,0.22767181350287619,2030
-56.185658,-34.879284,1327.0,0.20042385709960642,2031
-56.18619,-34.879005,963.0,0.14532243415077203,2032
-56.186188,-34.878025,1081.0,0.1631849833484711,2033
-56.185974,-34.877163,1626.0,0.24568574023614895,2034
-56.18486,-34.87533,1184.0,0.17877686951256433,2035
-56.18637,-34.87809,1081.0,0.1631849833484711,2036
-56.18601,-34.878418,1337.0,0.20193763245534363,2037
-56.185898,-34.877434,1482.0,0.22388737511353315,2038
-56.184566,-34.874844,1301.0,0.19648804117468968,2039
-56.184475,-34.87475,1301.0,0.19648804117468968,2040
-56.18347,-34.873455,1782.0,0.2693006357856494,2041
-56.18284,-34.872498,1835.0,0.2773236451710566,2042
-56.18264,-34.872017,1627.0,0.24583711777172268,2043
-56.18245,-34.87155,1690.0,0.25537390251286707,2044
-56.18176,-34.870964,1575.0,0.23796548592188918,2045
-56.18059,-34.870872,1446.0,0.2184377838328792,2046
-56.17952,-34.870796,1550.0,0.23418104753254618,2047
-56.178917,-34.870747,1431.0,0.2161671207992734,2048
-56.176796,-34.8706,876.0,0.13215258855585832,2049
-56.17537,-34.870975,1213.0,0.18316681804420223,2050
-56.17537,-34.871,1213.0,0.18316681804420223,2051
-56.193382,-34.871777,1392.0,0.21026339691189827,2052
-56.19215,-34.871693,1131.0,0.17075386012715713,2053
-56.191406,-34.871635,1202.0,0.18150166515289132,2054
-56.190464,-34.87157,1327.0,0.20042385709960642,2055
-56.18896,-34.871464,1119.0,0.16893732970027248,2056
-56.18781,-34.87138,1542.0,0.2329700272479564,2057
-56.1868,-34.871304,1552.0,0.23448380260369361,2058
-56.184166,-34.871128,1487.0,0.22464426279140176,2059
-56.182446,-34.87106,1775.0,0.26824099303663335,2060
-56.18245,-34.871086,1775.0,0.26824099303663335,2061
-56.183434,-34.871906,2093.0,0.3163790493490766,2062
-56.184002,-34.871944,1844.0,0.27868604299122013,2063
-56.185215,-34.872032,1846.0,0.27898879806236754,2064
-56.186245,-34.87211,1586.0,0.23963063881320013,2065
-56.187096,-34.872166,1581.0,0.23887375113533152,2066
-56.189224,-34.87231,1471.0,0.2222222222222222,2067
-56.189255,-34.872314,1471.0,0.2222222222222222,2068
-56.190258,-34.87203,1295.0,0.19557977596124734,2069
-56.19085,-34.87214,1382.0,0.20874962155616106,2070
-56.191723,-34.872314,1329.0,0.20072661217075385,2071
-56.19239,-34.872505,1722.0,0.26021798365122617,2072
-56.193466,-34.873276,2220.0,0.33560399636693916,2073
-56.19325,-34.873653,2385.0,0.3605812897366031,2074
-56.192574,-34.873592,1787.0,0.270057523463518,2075
-56.191536,-34.87352,1867.0,0.28216772630941567,2076
-56.19087,-34.873466,1683.0,0.254314259763851,2077
-56.189823,-34.87338,1721.0,0.2600666061156524,2078
-56.1894,-34.873352,1371.0,0.20708446866485014,2079
-56.189335,-34.872734,1386.0,0.20935513169845596,2080
-56.188618,-34.872425,1521.0,0.22979109900090827,2081
-56.187874,-34.873257,1437.0,0.21707538601271573,2082
-56.186882,-34.873188,2019.0,0.30517711171662126,2083
-56.18597,-34.873127,1685.0,0.2546170148349985,2084
-56.185326,-34.87307,1808.0,0.27323645171056615,2085
-56.18485,-34.873016,1791.0,0.2706630336058129,2086
-56.18412,-34.872944,1657.0,0.2503784438389343,2087
-56.18371,-34.87291,1819.0,0.27490160460187707,2088
-56.18363,-34.87339,1620.0,0.24477747502270664,2089
-56.184086,-34.873974,1257.0,0.18982742960944596,2090
-56.184696,-34.87475,1301.0,0.19648804117468968,2091
-56.185318,-34.875248,993.0,0.14986376021798364,2092
-56.1856,-34.874836,1159.0,0.17499243112322133,2093
-56.186504,-34.875973,1260.0,0.19028156221616713,2094
-56.186493,-34.87599,1260.0,0.19028156221616713,2095
-56.18749,-34.875114,1375.0,0.20768997880714501,2096
-56.186764,-34.874805,1036.0,0.15637299424765363,2097
-56.187214,-34.874043,1438.0,0.21722676354828943,2098
-56.18801,-34.874092,1300.0,0.19633666363911595,2099
-56.189335,-34.874203,1560.0,0.2356948228882834,2100
-56.190178,-34.874252,1569.0,0.23705722070844687,2101
-56.190533,-34.874275,1660.0,0.2508325764456555,2102
-56.192184,-34.874405,1733.0,0.2618831365425371,2103
-56.19273,-34.874447,1317.0,0.1989100817438692,2104
-56.19351,-34.875175,1372.0,0.20723584620042385,2105
-56.191757,-34.87547,1681.0,0.2540115046927036,2106
-56.19119,-34.875416,1619.0,0.2446260974871329,2107
-56.189747,-34.875313,1563.0,0.23614895549500453,2108
-56.18851,-34.875217,1498.0,0.22630941568271268,2109
-56.18796,-34.87587,1481.0,0.22373599757795942,2110
-56.188793,-34.87591,1757.0,0.2655161973963064,2111
-56.189804,-34.875988,1535.0,0.23191038449894036,2112
-56.19071,-34.876057,1520.0,0.22963972146533454,2113
-56.191696,-34.87614,1449.0,0.21889191643960038,2114
-56.192417,-34.876186,1020.0,0.1539509536784741,2115
-56.192966,-34.877743,1296.0,0.19573115349682108,2116
-56.192566,-34.877655,821.0,0.12382682409930366,2117
-56.19186,-34.877453,1037.0,0.15652437178322737,2118
-56.191055,-34.877213,1259.0,0.1901301846805934,2119
-56.189987,-34.876896,1432.0,0.21631849833484712,2120
-56.188435,-34.87642,1596.0,0.24114441416893734,2121
-56.18751,-34.87666,1519.0,0.22948834392976084,2122
-56.187706,-34.876846,1400.0,0.21147441719648805,2123
-56.18871,-34.877502,1438.0,0.21722676354828943,2124
-56.188972,-34.877888,1027.0,0.15501059642749015,2125
-56.190075,-34.87819,684.0,0.1030881017257039,2126
-56.191273,-34.878525,665.0,0.10021192854980321,2127
-56.192307,-34.87881,1078.0,0.16273085074174992,2128
-56.193554,-34.879154,975.0,0.14713896457765668,2129
-56.194542,-34.879425,888.0,0.13396911898274297,2130
-56.195667,-34.879738,1191.0,0.17983651226158037,2131
-56.195717,-34.87975,1191.0,0.17983651226158037,2132
-56.195286,-34.878925,1485.0,0.22434150772025432,2133
-56.194942,-34.878616,1274.0,0.1924008477141992,2134
-56.193882,-34.87792,945.0,0.14259763851044505,2135
-56.19359,-34.87784,945.0,0.14259763851044505,2136
-56.19303,-34.87814,760.0,0.11459279442930669,2137
-56.190918,-34.879498,1652.0,0.2496215561610657,2138
-56.193157,-34.880127,1758.0,0.2656675749318801,2139
-56.194202,-34.880386,1530.0,0.23115349682107175,2140
-56.195007,-34.880592,1201.0,0.18135028761731758,2141
-56.19416,-34.881344,1376.0,0.20784135634271875,2142
-56.194073,-34.881577,1376.0,0.20784135634271875,2143
-56.1937,-34.881966,1509.0,0.22797456857402362,2144
-56.193,-34.88181,1987.0,0.30033303057826216,2145
-56.19204,-34.881256,1807.0,0.27308507417499245,2146
-56.192043,-34.88124,1807.0,0.27308507417499245,2147
-56.19216,-34.88077,1821.0,0.27520435967302453,2148
-56.19223,-34.880497,1777.0,0.2685437481077808,2149
-56.19224,-34.880455,1777.0,0.2685437481077808,2150
-56.19233,-34.880127,1849.0,0.2794429306690887,2151
-56.18967,-34.880943,1507.0,0.22767181350287619,2152
-56.189713,-34.880966,1330.0,0.2008779897063276,2153
-56.191032,-34.88155,1936.0,0.2926127762640024,2154
-56.192562,-34.882248,1814.0,0.2741447169240085,2155
-56.193867,-34.88286,1502.0,0.22691492582500758,2156
-56.20602,-34.876408,31.0,0.004238570996064184,2157
-56.204357,-34.87495,595.0,0.08961550105964275,2158
-56.205185,-34.873753,590.0,0.08885861338177414,2159
-56.20522,-34.875595,322.0,0.048289433848016955,2160
-56.205196,-34.87561,322.0,0.048289433848016955,2161
-56.205177,-34.875626,322.0,0.048289433848016955,2162
-56.203648,-34.87653,746.0,0.1124735089312746,2163
-56.202736,-34.87709,876.0,0.13215258855585832,2164
-56.201916,-34.87768,1009.0,0.1522858007871632,2165
-56.20116,-34.878254,973.0,0.14683620950650925,2166
-56.199875,-34.87925,927.0,0.13987284287011809,2167
-56.19581,-34.88025,1270.0,0.19179533757190434,2168
-56.195797,-34.880283,1270.0,0.19179533757190434,2169
-56.19629,-34.88089,1208.0,0.18240993036633363,2170
-56.197372,-34.881153,469.0,0.07054193157735392,2171
-56.19529,-34.882347,798.0,0.12034514078110808,2172
-56.19508,-34.88317,575.0,0.08658795034816834,2173
-56.19679,-34.880444,1097.0,0.16560702391765061,2174
-56.196957,-34.879944,1190.0,0.17968513472600667,2175
-56.196964,-34.879917,1190.0,0.17968513472600667,2176
-56.19733,-34.87887,1113.0,0.16802906448683017,2177
-56.197346,-34.87883,1978.0,0.2989706327580987,2178
-56.19758,-34.87841,1647.0,0.2488646684831971,2179
-56.19847,-34.87739,1820.0,0.27505298213745083,2180
-56.19876,-34.877136,1742.0,0.2632455343627006,2181
-56.20036,-34.87637,925.0,0.13957008779897062,2182
-56.20132,-34.875916,1564.0,0.23630033303057826,2183
-56.20101,-34.875473,1470.0,0.2220708446866485,2184
-56.201984,-34.874718,2068.0,0.31259461095973357,2185
-56.20341,-34.874023,1482.0,0.22388737511353315,2186
-56.20361,-34.873924,843.0,0.1271571298819255,2187
-56.203995,-34.873734,1378.0,0.20814411141386618,2188
-56.20461,-34.873417,1287.0,0.1943687556766576,2189
-56.20482,-34.874676,775.0,0.1168634574629125,2190
-56.203453,-34.874176,1570.0,0.23720859824402057,2191
-56.202763,-34.874527,1771.0,0.2676354828943385,2192
-56.202766,-34.875717,1613.0,0.2437178322736906,2193
-56.201447,-34.876797,1107.0,0.16712079927338783,2194
-56.200817,-34.877266,1250.0,0.18876778686042991,2195
-56.199986,-34.877888,1921.0,0.2903421132303966,2196
-56.20378,-34.872807,1692.0,0.25567665758401453,2197
-56.203114,-34.872623,1084.0,0.16363911595519226,2198
-56.200657,-34.87437,1556.0,0.2350893127459885,2199
-56.200626,-34.874405,1556.0,0.2350893127459885,2200
-56.200176,-34.87533,1678.0,0.25355737208598245,2201
-56.200207,-34.875362,1678.0,0.25355737208598245,2202
-56.19959,-34.875843,915.0,0.13805631244323344,2203
-56.198982,-34.875874,1780.0,0.268997880714502,2204
-56.197582,-34.87691,1428.0,0.21571298819255222,2205
-56.19714,-34.877457,2126.0,0.3213745080230094,2206
-56.197124,-34.877483,2126.0,0.3213745080230094,2207
-56.196796,-34.877907,1809.0,0.27338782924613986,2208
-56.19678,-34.877926,1809.0,0.27338782924613986,2209
-56.19675,-34.87847,1897.0,0.2867090523766273,2210
-56.198647,-34.878414,2047.0,0.30941568271268544,2211
-56.19859,-34.878937,868.0,0.13094156827126854,2212
-56.198147,-34.879955,981.0,0.148047229791099,2213
-56.19814,-34.87998,981.0,0.148047229791099,2214
-56.196545,-34.87717,1894.0,0.28625491976990614,2215
-56.196133,-34.876537,2116.0,0.31986073266727216,2216
-56.194828,-34.876457,1040.0,0.15697850438994854,2217
-56.19357,-34.876366,1657.0,0.2503784438389343,2218
-56.1933,-34.87594,1380.0,0.20844686648501362,2219
-56.193363,-34.875668,1542.0,0.2329700272479564,2220
-56.193398,-34.874775,1643.0,0.2482591583409022,2221
-56.193504,-34.8739,2435.0,0.36815016651528915,2222
-56.19454,-34.874107,1920.0,0.2901907356948229,2223
-56.19455,-34.874115,1920.0,0.2901907356948229,2224
-56.194695,-34.874233,2063.0,0.311837723281865,2225
-56.195316,-34.8746,1511.0,0.22827732364517106,2226
-56.195335,-34.8746,1511.0,0.22827732364517106,2227
-56.196194,-34.874767,1740.0,0.26294277929155313,2228
-56.197468,-34.87499,465.0,0.06993642143505904,2229
-56.198174,-34.875122,465.0,0.06993642143505904,2230
-56.198936,-34.87526,591.0,0.08900999091734786,2231
-56.19898,-34.875267,591.0,0.08900999091734786,2232
-56.201244,-34.87337,1493.0,0.22555252800484407,2233
-56.20039,-34.872253,813.0,0.1226158038147139,2234
-56.200054,-34.87338,1210.0,0.18271268543748106,2235
-56.199696,-34.87387,1353.0,0.20435967302452315,2236
-56.1989,-34.875,591.0,0.08900999091734786,2237
-56.198006,-34.873585,788.0,0.11883136542537087,2238
-56.198555,-34.872673,1461.0,0.22070844686648503,2239
-56.19863,-34.872147,1281.0,0.19346049046321526,2240
-56.196095,-34.871967,1423.0,0.2149561005146836,2241
-56.194065,-34.871822,1237.0,0.18679987889797153,2242
-56.19385,-34.87253,2102.0,0.3177414471692401,2243
-56.19385,-34.872543,2102.0,0.3177414471692401,2244
-56.196075,-34.87279,1552.0,0.23448380260369361,2245
-56.19628,-34.8728,1552.0,0.23448380260369361,2246
-56.196686,-34.872982,1335.0,0.2016348773841962,2247
-56.196686,-34.872993,1335.0,0.2016348773841962,2248
-56.1967,-34.874023,1384.0,0.2090523766273085,2249
-56.196705,-34.87427,1928.0,0.29140175597941265,2250
-56.19669,-34.875065,1740.0,0.26294277929155313,2251
-56.19668,-34.87543,952.0,0.1436572812594611,2252
-56.196686,-34.87566,952.0,0.1436572812594611,2253
-56.19669,-34.876163,1674.0,0.2529518619436876,2254
-56.19686,-34.876476,1894.0,0.28625491976990614,2255
-56.198097,-34.87629,1488.0,0.22479564032697547,2256
-56.198948,-34.875706,1456.0,0.21995155918861642,2257
-56.17787,-34.863235,603.0,0.09082652134423251,2258
-56.178818,-34.862606,1530.0,0.23115349682107175,2259
-56.177967,-34.861122,1584.0,0.2393278837420527,2260
-56.176853,-34.85918,916.0,0.13820768997880714,2261
-56.17659,-34.85872,1074.0,0.16212534059945505,2262
-56.176567,-34.858685,1074.0,0.16212534059945505,2263
-56.176006,-34.857925,547.0,0.08234937935210415,2264
-56.175358,-34.858433,537.0,0.08083560399636694,2265
-56.175194,-34.8595,916.0,0.13820768997880714,2266
-56.175587,-34.86018,1064.0,0.16061156524371784,2267
-56.17613,-34.861008,1193.0,0.1801392673327278,2268
-56.17657,-34.86166,1413.0,0.2134423251589464,2269
-56.176956,-34.862236,1265.0,0.19103844989403573,2270
-56.176476,-34.86272,905.0,0.13654253708749622,2271
-56.175785,-34.86273,1195.0,0.18044202240387527,2272
-56.175125,-34.861618,1319.0,0.19921283681501664,2273
-56.17448,-34.86056,914.0,0.1379049349076597,2274
-56.17363,-34.859737,495.0,0.07447774750227067,2275
-56.173077,-34.860176,758.0,0.11429003935815925,2276
-56.17346,-34.86103,1091.0,0.1646987587042083,2277
-56.174023,-34.86184,1238.0,0.18695125643354527,2278
-56.17406,-34.862656,967.0,0.1459279442930669,2279
-56.17545,-34.8635,731.0,0.11020284589766878,2280
-56.176197,-34.863995,688.0,0.10369361186799879,2281
-56.177536,-34.86071,1222.0,0.18452921586436571,2282
-56.17262,-34.861988,905.0,0.13654253708749622,2283
-56.17158,-34.861465,618.0,0.09309718437783833,2284
-56.17089,-34.861977,710.0,0.10702391765062065,2285
-56.17181,-34.86265,1027.0,0.15501059642749015,2286
-56.172348,-34.863052,842.0,0.1270057523463518,2287
-56.17395,-34.864193,897.0,0.13533151680290645,2288
-56.173965,-34.864204,897.0,0.13533151680290645,2289
-56.174736,-34.86481,861.0,0.1298819255222525,2290
-56.17516,-34.865166,1060.0,0.16000605510142296,2291
-56.175186,-34.86519,1060.0,0.16000605510142296,2292
-56.175755,-34.86569,699.0,0.10535876475930972,2293
-56.17444,-34.86613,1133.0,0.17105661519830456,2294
-56.17407,-34.8657,1133.0,0.17105661519830456,2295
-56.173393,-34.86579,1086.0,0.1639418710263397,2296
-56.173374,-34.865772,1086.0,0.1639418710263397,2297
-56.172577,-34.86497,963.0,0.14532243415077203,2298
-56.171696,-34.864098,985.0,0.1486527399333939,2299
-56.171127,-34.863537,1041.0,0.15712988192552224,2300
-56.170143,-34.86274,559.0,0.0841659097789888,2301
-56.169846,-34.86381,1098.0,0.16575840145322435,2302
-56.17036,-34.86423,1300.0,0.19633666363911595,2303
-56.17157,-34.864727,1170.0,0.17665758401453224,2304
-56.17208,-34.86548,963.0,0.14532243415077203,2305
-56.172928,-34.866695,870.0,0.13124432334241598,2306
-56.17294,-34.86671,870.0,0.13124432334241598,2307
-56.173344,-34.86716,870.0,0.13124432334241598,2308
-56.174194,-34.868103,1760.0,0.26597033000302756,2309
-56.174637,-34.867542,1400.0,0.21147441719648805,2310
-56.17442,-34.867294,1543.0,0.23312140478353013,2311
-56.173656,-34.86647,1420.0,0.21450196790796247,2312
-56.172882,-34.868164,873.0,0.13169845594913715,2313
-56.17346,-34.868877,1401.0,0.21162579473206175,2314
-56.17387,-34.86938,1847.0,0.27914017559794124,2315
-56.17347,-34.86945,978.0,0.14759309718437782,2316
-56.17319,-34.8691,806.0,0.12155616106569785,2317
-56.17224,-34.867954,873.0,0.13169845594913715,2318
-56.171528,-34.868107,898.0,0.13548289433848018,2319
-56.171463,-34.869064,647.0,0.09748713290947623,2320
-56.171646,-34.86994,1170.0,0.17665758401453224,2321
-56.172626,-34.870014,1111.0,0.1677263094156827,2322
-56.17024,-34.865097,1236.0,0.18664850136239783,2323
-56.168404,-34.86392,416.0,0.06251892219194671,2324
-56.16836,-34.863914,416.0,0.06251892219194671,2325
-56.16722,-34.864643,340.0,0.05101422948834393,2326
-56.166733,-34.865036,421.0,0.06327580986981532,2327
-56.16558,-34.865868,716.0,0.10793218286406298,2328
-56.16448,-34.86676,781.0,0.11777172267635483,2329
-56.16342,-34.867542,814.0,0.12276718135028762,2330
-56.164524,-34.86848,933.0,0.1407811080835604,2331
-56.165966,-34.868244,946.0,0.14274901604601878,2332
-56.166977,-34.867733,572.0,0.08613381774144717,2333
-56.166878,-34.86722,939.0,0.14168937329700274,2334
-56.165775,-34.867584,945.0,0.14259763851044505,2335
-56.16441,-34.86746,740.0,0.11156524371783227,2336
-56.16558,-34.866817,945.0,0.14259763851044505,2337
-56.16641,-34.866375,885.0,0.1335149863760218,2338
-56.167088,-34.86601,809.0,0.12201029367241902,2339
-56.167114,-34.86599,809.0,0.12201029367241902,2340
-56.16812,-34.86544,837.0,0.1262488646684832,2341
-56.168495,-34.865253,681.0,0.10263396911898275,2342
-56.169563,-34.86469,801.0,0.12079927338782924,2343
-56.170467,-34.8648,1027.0,0.15501059642749015,2344
-56.17126,-34.865986,999.0,0.15077202543142598,2345
-56.17123,-34.86561,999.0,0.15077202543142598,2346
-56.17058,-34.865936,1052.0,0.15879503481683319,2347
-56.169212,-34.86666,1245.0,0.1880108991825613,2348
-56.16838,-34.8671,1046.0,0.15788676960339085,2349
-56.170208,-34.867638,984.0,0.14850136239782016,2350
-56.169903,-34.867226,1271.0,0.19194671510747804,2351
-56.16976,-34.867058,1273.0,0.19224947017862548,2352
-56.169537,-34.86677,1273.0,0.19224947017862548,2353
-56.17529,-34.869755,1327.0,0.20042385709960642,2354
-56.17673,-34.869427,1587.0,0.23978201634877383,2355
-56.17757,-34.868317,1607.0,0.24280956706024825,2356
-56.177612,-34.867508,1022.0,0.15425370874962155,2357
-56.17765,-34.86662,690.0,0.10399636693914623,2358
-56.177746,-34.8652,702.0,0.10581289736603088,2359
-56.17821,-34.864372,602.0,0.09067514380865879,2360
-56.1782,-34.864353,791.0,0.11928549803209204,2361
-56.176697,-34.864258,550.0,0.08280351195882531,2362
-56.178802,-34.865356,846.0,0.12761126248864668,2363
-56.176674,-34.866817,1430.0,0.21601574326369966,2364
-56.17664,-34.867287,1393.0,0.210414774447472,2365
-56.176598,-34.868343,1615.0,0.24402058734483803,2366
-56.175777,-34.86858,1288.0,0.1945201332122313,2367
-56.175446,-34.86914,1094.0,0.16515289131092944,2368
-56.175446,-34.869164,1157.0,0.17468967605207386,2369
-56.176563,-34.869648,1436.0,0.216924008477142,2370
-56.176517,-34.87017,989.0,0.14925825007568877,2371
-56.177135,-34.87031,1111.0,0.1677263094156827,2372
-56.17864,-34.870365,1280.0,0.19330911292764152,2373
-56.178673,-34.869648,1193.0,0.1801392673327278,2374
-56.178703,-34.86887,1549.0,0.23402966999697244,2375
-56.17874,-34.86809,1355.0,0.2046624280956706,2376
-56.178753,-34.867714,1271.0,0.19194671510747804,2377
-56.17903,-34.867073,1014.0,0.1530426884650318,2378
-56.179863,-34.869854,1426.0,0.21541023312140478,2379
-56.179394,-34.8705,1627.0,0.24583711777172268,2380
-56.180073,-34.869373,1506.0,0.22752043596730245,2381
-56.18018,-34.868465,1561.0,0.2358462004238571,2382
-56.180267,-34.867542,1146.0,0.17302452316076294,2383
-56.18075,-34.870598,1524.0,0.23024523160762944,2384
-56.181942,-34.870686,1420.0,0.21450196790796247,2385
-56.181614,-34.86943,1222.0,0.18452921586436571,2386
-56.18137,-34.86882,1495.0,0.22585528307599154,2387
-56.180984,-34.867855,1310.0,0.19785043899485316,2388
-56.180656,-34.867004,962.0,0.1451710566151983,2389
-56.179676,-34.864582,1043.0,0.1574326369966697,2390
-56.17967,-34.864555,1043.0,0.1574326369966697,2391
-56.179268,-34.86357,1308.0,0.19754768392370572,2392
-56.178406,-34.863247,1275.0,0.19255222524977295,2393
-56.179276,-34.863163,1066.0,0.16091432031486527,2394
-56.179825,-34.86448,902.0,0.13608840448077505,2395
-56.180134,-34.865204,1063.0,0.1604601877081441,2396
-56.180714,-34.866726,1014.0,0.1530426884650318,2397
-56.180943,-34.86733,768.0,0.11580381471389646,2398
-56.18135,-34.86832,1476.0,0.22297910990009082,2399
-56.181736,-34.86929,1134.0,0.1712079927338783,2400
-56.18199,-34.869946,1386.0,0.20935513169845596,2401
-56.183323,-34.870735,1657.0,0.2503784438389343,2402
-56.18437,-34.870842,1805.0,0.272782319103845,2403
-56.185276,-34.870888,1526.0,0.23054798667877688,2404
-56.18603,-34.87044,1025.0,0.15470784135634272,2405
-56.18613,-34.869766,679.0,0.1023312140478353,2406
-56.186256,-34.868862,964.0,0.14547381168634574,2407
-56.18642,-34.86751,670.0,0.10096881622767181,2408
-56.186615,-34.865517,783.0,0.11807447774750227,2409
-56.186497,-34.863007,1183.0,0.17862549197699062,2410
-56.18565,-34.861534,1198.0,0.18089615501059642,2411
-56.185635,-34.86154,1198.0,0.18089615501059642,2412
-56.184544,-34.862038,1323.0,0.19981834695731154,2413
-56.183544,-34.862484,1302.0,0.1966394187102634,2414
-56.183773,-34.86338,1023.0,0.15440508628519528,2415
-56.184082,-34.864235,1247.0,0.18831365425370875,2416
-56.184296,-34.864853,942.0,0.14214350590372388,2417
-56.184692,-34.8659,1015.0,0.1531940660006055,2418
-56.183823,-34.866287,927.0,0.13987284287011809,2419
-56.183918,-34.86805,1310.0,0.19785043899485316,2420
-56.18326,-34.86911,1326.0,0.20027247956403268,2421
-56.18368,-34.869987,1623.0,0.2452316076294278,2422
-56.1837,-34.869984,1623.0,0.2452316076294278,2423
-56.18477,-34.869736,1270.0,0.19179533757190434,2424
-56.18536,-34.867077,1001.0,0.15107478050257342,2425
-56.184784,-34.868877,1333.0,0.20133212231304876,2426
-56.185677,-34.866627,1084.0,0.16363911595519226,2427
-56.185646,-34.86495,849.0,0.12806539509536785,2428
-56.18548,-34.864204,1236.0,0.18664850136239783,2429
-56.185474,-34.864193,1236.0,0.18664850136239783,2430
-56.18526,-34.863586,909.0,0.1371480472297911,2431
-56.186607,-34.862225,953.0,0.14380865879503482,2432
-56.184948,-34.86273,1205.0,0.1819557977596125,2433
-56.182896,-34.86266,1017.0,0.15349682107175294,2434
-56.181244,-34.86359,1228.0,0.18543748107780805,2435
-56.18179,-34.865116,933.0,0.1407811080835604,2436
-56.182365,-34.866673,1066.0,0.16091432031486527,2437
-56.18255,-34.867184,931.0,0.14047835301241296,2438
-56.18282,-34.867886,1195.0,0.18044202240387527,2439
-56.183846,-34.86741,1445.0,0.21828640629730547,2440
-56.18363,-34.866795,1056.0,0.15940054495912806,2441
-56.183273,-34.86587,997.0,0.15046927036027855,2442
-56.182934,-34.86491,1164.0,0.17574931880108993,2443
-56.182655,-34.864124,744.0,0.11217075386012716,2444
-56.182404,-34.86343,1265.0,0.19103844989403573,2445
-56.186283,-34.870968,1900.0,0.2871631849833485,2446
-56.187653,-34.871063,1189.0,0.17953375719043294,2447
-56.188377,-34.8711,1319.0,0.19921283681501664,2448
-56.19082,-34.869778,1368.0,0.20663033605812897,2449
-56.190754,-34.869762,1368.0,0.20663033605812897,2450
-56.18995,-34.869484,1219.0,0.18407508325764457,2451
-56.18884,-34.86853,1327.0,0.20042385709960642,2452
-56.18864,-34.868053,1134.0,0.1712079927338783,2453
-56.18844,-34.867523,1010.0,0.1524371783227369,2454
-56.18782,-34.86824,910.0,0.13729942476536483,2455
-56.187843,-34.869247,690.0,0.10399636693914623,2456
-56.188503,-34.869686,1051.0,0.15864365728125945,2457
-56.18895,-34.86986,1051.0,0.15864365728125945,2458
-56.18971,-34.87013,1199.0,0.18104753254617015,2459
-56.190323,-34.870354,1099.0,0.16590977898879805,2460
-56.191692,-34.867588,1263.0,0.1907356948228883,2461
-56.190365,-34.86787,1560.0,0.2356948228882834,2462
-56.189606,-34.86735,1381.0,0.20859824402058735,2463
-56.18916,-34.86615,1136.0,0.17151074780502573,2464
-56.188663,-34.8648,1110.0,0.167574931880109,2465
-56.188366,-34.86403,974.0,0.14698758704208295,2466
-56.18807,-34.863197,1282.0,0.193611867998789,2467
-56.18762,-34.861923,1177.0,0.17771722676354829,2468
-56.188828,-34.861134,825.0,0.12443233424159855,2469
-56.189674,-34.861996,848.0,0.12791401755979412,2470
-56.19014,-34.862766,981.0,0.148047229791099,2471
-56.189835,-34.863262,1005.0,0.1516802906448683,2472
-56.189598,-34.864132,1063.0,0.1604601877081441,2473
-56.19008,-34.86522,1162.0,0.17544656372994247,2474
-56.19051,-34.86631,1080.0,0.16303360581289736,2475
-56.190754,-34.866974,1122.0,0.16939146230699365,2476
-56.190903,-34.867386,1230.0,0.1857402361489555,2477
-56.191654,-34.86845,1705.0,0.2576445655464729,2478
-56.191933,-34.867607,1618.0,0.2444747199515592,2479
-56.192234,-34.86644,789.0,0.11898274296094459,2480
-56.19232,-34.863556,823.0,0.1241295791704511,2481
-56.191864,-34.86284,662.0,0.09975779594308205,2482
-56.191277,-34.861855,768.0,0.11580381471389646,2483
-56.19091,-34.86132,643.0,0.09688162276718135,2484
-56.190662,-34.86087,643.0,0.09688162276718135,2485
-56.190655,-34.86086,643.0,0.09688162276718135,2486
-56.19022,-34.860195,416.0,0.06251892219194671,2487
-56.189323,-34.859604,386.0,0.05797759612473509,2488
-56.187283,-34.860703,543.0,0.08174386920980926,2489
-56.188583,-34.862755,1006.0,0.15183166818044203,2490
-56.187458,-34.86441,1015.0,0.1531940660006055,2491
-56.188057,-34.86608,1069.0,0.16136845292158644,2492
-56.188416,-34.866173,1055.0,0.15924916742355436,2493
-56.191555,-34.866646,919.0,0.1386618225855283,2494
-56.19138,-34.86581,938.0,0.141537995761429,2495
-56.191067,-34.864727,917.0,0.13835906751438087,2496
-56.190704,-34.863785,1043.0,0.1574326369966697,2497
-56.19249,-34.862057,935.0,0.14108386315470783,2498
-56.19315,-34.861885,944.0,0.14244626097487134,2499
-56.19416,-34.861248,995.0,0.15016651528913108,2500
-56.194733,-34.8605,790.0,0.11913412049651832,2501
-56.19533,-34.859444,823.0,0.1241295791704511,2502
-56.195526,-34.8591,823.0,0.1241295791704511,2503
-56.195656,-34.857883,1260.0,0.19028156221616713,2504
-56.193428,-34.858154,1990.0,0.30078716318498333,2505
-56.19202,-34.85849,539.0,0.08113835906751438,2506
-56.191547,-34.859547,608.0,0.09158340902210112,2507
-56.19232,-34.860744,887.0,0.13381774144716924,2508
-56.193447,-34.860603,784.0,0.118225855283076,2509
-56.193222,-34.8596,1040.0,0.15697850438994854,2510
-56.193893,-34.859394,967.0,0.1459279442930669,2511
