fecha_datos,cod_recorrido,posicion,dias_sin_levantar,longitud,latitud
2024-11-14 18:00,B_DU_RM_CL_02,140,1,-56.191517,-34.900448
2024-11-14 18:00,B_DU_RM_CL_02,141,1,-56.19151,-34.90042
2024-11-14 18:00,B_DU_RM_CL_02,142,1,-56.19212,-34.899788
2024-11-14 18:00,B_DU_RM_CL_02,143,1,-56.192265,-34.901085
2024-11-14 18:00,B_DU_RM_CL_02,144,1,-56.193058,-34.89976
2024-11-14 18:00,B_DU_RM_CL_02,145,1,-56.193058,-34.89978
2024-11-14 18:00,B_DU_RM_CL_02,146,1,-56.193054,-34.899796
2024-11-14 18:00,B_DU_RM_CL_02,147,1,-56.192978,-34.90068
2024-11-14 18:00,B_DU_RM_CL_02,148,1,-56.192974,-34.90071
2024-11-14 18:00,B_DU_RM_CL_02,149,1,-56.19157,-34.901245
2024-11-14 18:00,B_DU_RM_CL_02,150,1,-56.19161,-34.901245
2024-11-14 18:00,B_DU_RM_CL_02,151,1,-56.19255,-34.902534
2024-11-14 18:00,B_DU_RM_CL_02,152,1,-56.192566,-34.902565
2024-11-14 18:00,B_DU_RM_CL_02,153,1,-56.19369,-34.905792
2024-11-14 18:00,B_DU_RM_CL_02,154,1,-56.193687,-34.905823
2024-11-14 18:00,B_DU_RM_CL_02,155,1,-56.193512,-34.9063
2024-11-14 18:00,B_DU_RM_CL_02,156,1,-56.193455,-34.906834
2024-11-14 18:00,B_DU_RM_CL_02,157,1,-56.19345,-34.90686
2024-11-14 18:00,B_DU_RM_CL_02,158,1,-56.193546,-34.907482
2024-11-14 18:00,B_DU_RM_CL_02,159,1,-56.193325,-34.90813
2024-11-14 18:00,B_DU_RM_CL_02,160,1,-56.19332,-34.908154
2024-11-14 18:00,B_DU_RM_CL_02,161,1,-56.19129,-34.90532
2024-11-14 18:00,B_DU_RM_CL_02,162,1,-56.19133,-34.90532
2024-11-14 18:00,B_DU_RM_CL_02,163,1,-56.191433,-34.90462
2024-11-14 18:00,B_DU_RM_CL_02,164,1,-56.191437,-34.904606
2024-11-14 18:00,B_DU_RM_CL_02,165,1,-56.19152,-34.90369
2024-11-14 18:00,B_DU_RM_CL_02,166,1,-56.191555,-34.90327
2024-11-14 18:00,B_DU_RM_CL_02,167,1,-56.19163,-34.902676
2024-11-14 18:00,B_DU_RM_CL_03,1,1,-56.18668,-34.91317
2024-11-14 18:00,B_DU_RM_CL_03,2,1,-56.186974,-34.91434
2024-11-14 18:00,B_DU_RM_CL_03,3,1,-56.190296,-34.913784
2024-11-14 18:00,B_DU_RM_CL_03,4,1,-56.19032,-34.91377
2024-11-14 18:00,B_DU_RM_CL_03,5,1,-56.19035,-34.91376
2024-11-14 18:00,B_DU_RM_CL_03,6,1,-56.19037,-34.913746
2024-11-14 18:00,B_DU_RM_CL_03,7,1,-56.191708,-34.91272
2024-11-14 18:00,B_DU_RM_CL_03,8,1,-56.19171,-34.91266
2024-11-14 18:00,B_DU_RM_CL_03,9,1,-56.191715,-34.912617
2024-11-14 18:00,B_DU_RM_CL_03,10,1,-56.191776,-34.912067
2024-11-14 18:00,B_DU_RM_CL_03,11,1,-56.191784,-34.912025
2024-11-14 18:00,B_DU_RM_CL_03,12,1,-56.190784,-34.91212
2024-11-14 18:00,B_DU_RM_CL_03,13,1,-56.190773,-34.912155
2024-11-14 18:00,B_DU_RM_CL_03,14,1,-56.189793,-34.91272
2024-11-14 18:00,B_DU_RM_CL_03,15,1,-56.1898,-34.912766
2024-11-14 18:00,B_DU_RM_CL_03,16,1,-56.189545,-34.9128
2024-11-14 18:00,B_DU_RM_CL_03,17,1,-56.189503,-34.912807
2024-11-14 18:00,B_DU_RM_CL_03,18,1,-56.18865,-34.912876
2024-11-14 18:00,B_DU_RM_CL_03,19,1,-56.1884,-34.91203
2024-11-14 18:00,B_DU_RM_CL_03,20,1,-56.188385,-34.911976
2024-11-14 18:00,B_DU_RM_CL_03,21,1,-56.188427,-34.911503
2024-11-14 18:00,B_DU_RM_CL_03,22,1,-56.18852,-34.91068
2024-11-14 18:00,B_DU_RM_CL_03,23,1,-56.188812,-34.909393
2024-11-14 18:00,B_DU_RM_CL_03,24,1,-56.188812,-34.90938
2024-11-14 18:00,B_DU_RM_CL_03,25,1,-56.188812,-34.909367
2024-11-14 18:00,B_DU_RM_CL_03,26,1,-56.18879,-34.908115
2024-11-14 18:00,B_DU_RM_CL_03,27,1,-56.18879,-34.90809
2024-11-14 18:00,B_DU_RM_CL_03,28,1,-56.189175,-34.90599
2024-11-14 18:00,B_DU_RM_CL_03,29,1,-56.18914,-34.904903
2024-11-14 18:00,B_DU_RM_CL_03,30,1,-56.189194,-34.904366
2024-11-14 18:00,B_DU_RM_CL_03,31,1,-56.1892,-34.904343
2024-11-14 18:00,B_DU_RM_CL_03,32,1,-56.18928,-34.903446
2024-11-14 18:00,B_DU_RM_CL_03,33,1,-56.189365,-34.902634
2024-11-14 18:00,B_DU_RM_CL_03,34,1,-56.189476,-34.90174
2024-11-14 18:00,B_DU_RM_CL_03,35,1,-56.189564,-34.900887
2024-11-14 18:00,B_DU_RM_CL_03,36,1,-56.189648,-34.89995
2024-11-14 18:00,B_DU_RM_CL_03,37,1,-56.18987,-34.899334
2024-11-14 18:00,B_DU_RM_CL_03,38,1,-56.188637,-34.90033
2024-11-14 18:00,B_DU_RM_CL_03,39,1,-56.188385,-34.901142
2024-11-14 18:00,B_DU_RM_CL_03,40,1,-56.18833,-34.90173
2024-11-14 18:00,B_DU_RM_CL_03,41,1,-56.18831,-34.90202
2024-11-14 18:00,B_DU_RM_CL_03,42,1,-56.188255,-34.902412
2024-11-14 18:00,B_DU_RM_CL_03,43,1,-56.18835,-34.903057
2024-11-14 18:00,B_DU_RM_CL_03,44,1,-56.18814,-34.904938
2024-11-14 18:00,B_DU_RM_CL_03,45,1,-56.188034,-34.90594
2024-11-14 18:00,B_DU_RM_CL_03,46,1,-56.188034,-34.90597
2024-11-14 18:00,B_DU_RM_CL_03,47,1,-56.187897,-34.90724
2024-11-14 18:00,B_DU_RM_CL_03,48,1,-56.18789,-34.907284
2024-11-14 18:00,B_DU_RM_CL_03,49,1,-56.187893,-34.907326
2024-11-14 18:00,B_DU_RM_CL_03,50,1,-56.18779,-34.90829
2024-11-14 18:00,B_DU_RM_CL_03,51,1,-56.187717,-34.908924
2024-11-14 18:00,B_DU_RM_CL_03,52,1,-56.187637,-34.909683
2024-11-14 18:00,B_DU_RM_CL_03,53,1,-56.187527,-34.910805
2024-11-14 18:00,B_DU_RM_CL_03,54,1,-56.18744,-34.91174
2024-11-14 18:00,B_DU_RM_CL_03,55,1,-56.187435,-34.911755
2024-11-14 18:00,B_DU_RM_CL_03,56,1,-56.185047,-34.91233
2024-11-14 18:00,B_DU_RM_CL_03,57,1,-56.184807,-34.91263
2024-11-14 18:00,B_DU_RM_CL_03,58,1,-56.184765,-34.91314
2024-11-14 18:00,B_DU_RM_CL_03,59,1,-56.184982,-34.914505
2024-11-14 18:00,B_DU_RM_CL_03,60,1,-56.18582,-34.914486
2024-11-14 18:00,B_DU_RM_CL_03,61,1,-56.186,-34.912846
2024-11-14 18:00,B_DU_RM_CL_03,62,1,-56.186005,-34.912823
2024-11-14 18:00,B_DU_RM_CL_03,63,1,-56.186012,-34.912792
2024-11-14 18:00,B_DU_RM_CL_03,64,1,-56.186287,-34.911774
2024-11-14 18:00,B_DU_RM_CL_03,65,1,-56.186287,-34.91176
2024-11-14 18:00,B_DU_RM_CL_03,66,1,-56.186367,-34.90971
2024-11-14 18:00,B_DU_RM_CL_03,67,1,-56.186523,-34.909546
2024-11-14 18:00,B_DU_RM_CL_03,68,1,-56.186527,-34.909523
2024-11-14 18:00,B_DU_RM_CL_03,69,1,-56.186626,-34.908607
2024-11-14 18:00,B_DU_RM_CL_03,70,1,-56.186626,-34.90856
2024-11-14 18:00,B_DU_RM_CL_03,71,1,-56.186554,-34.907722
2024-11-14 18:00,B_DU_RM_CL_03,72,1,-56.186966,-34.9053
2024-11-14 18:00,B_DU_RM_CL_03,73,1,-56.187023,-34.904793
2024-11-14 18:00,B_DU_RM_CL_03,74,1,-56.187023,-34.904774
2024-11-14 18:00,B_DU_RM_CL_03,75,1,-56.187107,-34.904053
2024-11-14 18:00,B_DU_RM_CL_03,76,1,-56.18716,-34.90344
2024-11-14 18:00,B_DU_RM_CL_03,77,1,-56.187183,-34.903187
2024-11-14 18:00,B_DU_RM_CL_03,78,1,-56.187252,-34.902565
2024-11-14 18:00,B_DU_RM_CL_03,79,1,-56.18742,-34.901066
2024-11-14 18:00,B_DU_RM_CL_03,80,1,-56.187428,-34.90104
2024-11-14 18:00,B_DU_RM_CL_03,81,1,-56.18748,-34.900475
2024-11-14 18:00,B_DU_RM_CL_03,82,1,-56.187595,-34.899437
2024-11-14 18:00,B_DU_RM_CL_03,83,1,-56.1876,-34.899414
2024-11-14 18:00,B_DU_RM_CL_03,84,1,-56.186565,-34.899498
2024-11-14 18:00,B_DU_RM_CL_03,85,1,-56.18656,-34.89951
2024-11-14 18:00,B_DU_RM_CL_03,86,1,-56.186516,-34.901573
2024-11-14 18:00,B_DU_RM_CL_03,87,1,-56.186344,-34.903114
2024-11-14 18:00,B_DU_RM_CL_03,88,1,-56.186337,-34.903133
2024-11-14 18:00,B_DU_RM_CL_03,89,1,-56.18422,-34.903393
2024-11-14 18:00,B_DU_RM_CL_03,90,1,-56.184208,-34.903408
2024-11-14 18:00,B_DU_RM_CL_03,91,1,-56.185146,-34.90498
2024-11-14 18:00,B_DU_RM_CL_03,92,1,-56.185436,-34.90458
2024-11-14 18:00,B_DU_RM_CL_03,93,1,-56.185467,-34.904583
2024-11-14 18:00,B_DU_RM_CL_03,94,1,-56.18497,-34.904465
2024-11-14 18:00,B_DU_RM_CL_03,95,1,-56.18534,-34.904037
2024-11-14 18:00,B_DU_RM_CL_03,96,1,-56.185753,-34.90194
2024-11-14 18:00,B_DU_RM_CL_03,97,1,-56.185757,-34.901917
2024-11-14 18:00,B_DU_RM_CL_03,98,1,-56.18424,-34.901222
2024-11-14 18:00,B_DU_RM_CL_03,99,1,-56.183083,-34.899834
2024-11-14 18:00,B_DU_RM_CL_03,100,1,-56.18247,-34.90217
2024-11-14 18:00,B_DU_RM_CL_03,101,1,-56.181744,-34.901443
2024-11-14 18:00,B_DU_RM_CL_03,102,1,-56.182255,-34.90078
2024-11-14 18:00,B_DU_RM_CL_03,103,1,-56.182415,-34.900246
2024-11-14 18:00,B_DU_RM_CL_03,104,1,-56.18304,-34.899364
2024-11-14 18:00,B_DU_RM_CL_03,105,1,-56.18378,-34.897842
2024-11-14 18:00,B_DU_RM_CL_03,106,1,-56.18347,-34.89685
2024-11-14 18:00,B_DU_RM_CL_03,107,1,-56.183025,-34.897556
2024-11-14 18:00,B_DU_RM_CL_03,108,1,-56.183006,-34.897587
2024-11-14 18:00,B_DU_RM_CL_03,109,1,-56.181984,-34.89933
2024-11-14 18:00,B_DU_RM_CL_03,110,1,-56.18154,-34.900066
2024-11-14 18:00,B_DU_RM_CL_03,111,1,-56.181526,-34.90009
2024-11-14 18:00,B_DU_RM_CL_03,112,1,-56.18112,-34.90076
2024-11-14 18:00,B_DU_RM_CL_03,113,1,-56.180992,-34.90098
2024-11-14 18:00,B_DU_RM_CL_03,114,1,-56.179787,-34.900875
2024-11-14 18:00,B_DU_RM_CL_03,115,1,-56.17998,-34.900585
2024-11-14 18:00,B_DU_RM_CL_03,116,1,-56.179993,-34.900562
2024-11-14 18:00,B_DU_RM_CL_03,117,1,-56.1806,-34.899544
2024-11-14 18:00,B_DU_RM_CL_03,118,1,-56.180603,-34.899536
2024-11-14 18:00,B_DU_RM_CL_03,119,1,-56.180607,-34.89953
2024-11-14 18:00,B_DU_RM_CL_03,120,1,-56.18118,-34.89864
2024-11-14 18:00,B_DU_RM_CL_03,121,1,-56.18172,-34.897865
2024-11-14 18:00,B_DU_RM_CL_03,122,1,-56.182175,-34.897186
2024-11-14 18:00,B_DU_RM_CL_03,123,1,-56.182198,-34.89716
2024-11-14 18:00,B_DU_RM_CL_03,124,1,-56.182484,-34.896725
2024-11-14 18:00,B_DU_RM_CL_03,125,1,-56.182503,-34.8967
2024-11-14 18:00,B_DU_RM_CL_03,126,1,-56.180786,-34.89695
2024-11-14 18:00,B_DU_RM_CL_03,127,1,-56.181652,-34.8973
2024-11-14 18:00,B_DU_RM_CL_03,128,1,-56.18286,-34.897865
2024-11-14 18:00,B_DU_RM_CL_03,129,1,-56.182854,-34.897877
2024-11-14 18:00,B_DU_RM_CL_03,130,1,-56.186028,-34.900993
2024-11-14 18:00,B_DU_RM_CL_03,131,1,-56.18451,-34.90113
2024-11-14 18:00,B_DU_RM_CL_03,132,1,-56.18506,-34.90035
2024-11-14 18:00,B_DU_RM_CL_03,133,1,-56.186,-34.901028
2024-11-14 18:00,B_DU_RM_CL_03,134,1,-56.185524,-34.901516
2024-11-14 18:00,B_DU_RM_CL_03,135,1,-56.185097,-34.902046
2024-11-14 18:00,B_DU_RM_CL_03,136,1,-56.18459,-34.902794
2024-11-14 18:00,B_DU_RM_CL_03,137,1,-56.184578,-34.902805
2024-11-14 18:00,B_DU_RM_CL_03,138,1,-56.18345,-34.902367
2024-11-14 18:00,B_DU_RM_CL_03,139,1,-56.18356,-34.902138
2024-11-14 18:00,B_DU_RM_CL_03,140,1,-56.182777,-34.901615
2024-11-14 18:00,B_DU_RM_CL_03,141,1,-56.18004,-34.898376
2024-11-14 18:00,B_DU_RM_CL_03,142,1,-56.18528,-34.899784
2024-11-14 18:00,B_DU_RM_CL_03,143,1,-56.18582,-34.899155
2024-11-14 18:00,B_DU_RM_CL_03,144,1,-56.186115,-34.898655
2024-11-14 18:00,B_DU_RM_CL_03,145,1,-56.186123,-34.89865
2024-11-14 18:00,B_DU_RM_CL_03,146,1,-56.184856,-34.898174
2024-11-14 18:00,B_DU_RM_CL_03,147,1,-56.18457,-34.898983
2024-11-14 18:00,B_DU_RM_CL_03,148,1,-56.184155,-34.899693
2024-11-14 18:00,B_DU_RM_CL_03,149,1,-56.183773,-34.900494
2024-11-14 18:00,B_DU_RM_CL_03,150,1,-56.18808,-34.90407
2024-11-14 18:00,B_DU_RM_CL_03,151,1,-56.188072,-34.904125
2024-11-14 18:00,B_DU_RM_CL_03,152,1,-56.18544,-34.907078
2024-11-14 18:00,B_DU_RM_CL_03,153,1,-56.18511,-34.908413
2024-11-14 18:00,B_DU_RM_CL_03,154,1,-56.18511,-34.908447
2024-11-14 18:00,B_DU_RM_CL_03,155,1,-56.185146,-34.909466
2024-11-14 18:00,B_DU_RM_CL_03,156,1,-56.185143,-34.90948
2024-11-14 18:00,B_DU_RM_CL_03,157,1,-56.185062,-34.91027
2024-11-14 18:00,B_DU_RM_CL_03,158,1,-56.185043,-34.910297
2024-11-14 18:00,B_DU_RM_CL_03,159,1,-56.18485,-34.910873
2024-11-14 18:00,B_DU_RM_CL_03,160,1,-56.18447,-34.91354
2024-11-14 18:00,B_DU_RM_CL_04,1,0,-56.182636,-34.903965
2024-11-14 18:00,B_DU_RM_CL_04,2,0,-56.182808,-34.903633
2024-11-14 18:00,B_DU_RM_CL_04,3,0,-56.183033,-34.903156
2024-11-14 18:00,B_DU_RM_CL_04,4,0,-56.182228,-34.90275
2024-11-14 18:00,B_DU_RM_CL_04,5,0,-56.181774,-34.90379
2024-11-14 18:00,B_DU_RM_CL_04,6,0,-56.181763,-34.90381
2024-11-14 18:00,B_DU_RM_CL_04,7,0,-56.1809,-34.903328
2024-11-14 18:00,B_DU_RM_CL_04,8,0,-56.1822,-34.90328
2024-11-14 18:00,B_DU_RM_CL_04,9,0,-56.18266,-34.90345
2024-11-14 18:00,B_DU_RM_CL_04,10,0,-56.183304,-34.90373
2024-11-14 18:00,B_DU_RM_CL_04,11,0,-56.179802,-34.902702
2024-11-14 18:00,B_DU_RM_CL_04,12,0,-56.178772,-34.902447
2024-11-14 18:00,B_DU_RM_CL_04,13,0,-56.179,-34.9021
2024-11-14 18:00,B_DU_RM_CL_04,14,0,-56.17901,-34.902092
2024-11-14 18:00,B_DU_RM_CL_04,15,0,-56.17943,-34.901352
2024-11-14 18:00,B_DU_RM_CL_04,16,0,-56.179443,-34.901318
2024-11-14 18:00,B_DU_RM_CL_04,17,0,-56.177917,-34.901585
2024-11-14 18:00,B_DU_RM_CL_04,18,0,-56.17793,-34.901592
2024-11-14 18:00,B_DU_RM_CL_04,19,0,-56.181393,-34.902065
2024-11-14 18:00,B_DU_RM_CL_04,20,0,-56.17704,-34.90057
2024-11-14 18:00,B_DU_RM_CL_04,21,0,-56.177032,-34.900593
2024-11-14 18:00,B_DU_RM_CL_04,22,0,-56.177017,-34.900616
2024-11-14 18:00,B_DU_RM_CL_04,23,0,-56.1767,-34.90119
2024-11-14 18:00,B_DU_RM_CL_04,24,0,-56.176697,-34.901207
2024-11-14 18:00,B_DU_RM_CL_04,25,0,-56.176533,-34.9018
2024-11-14 18:00,B_DU_RM_CL_04,26,0,-56.176525,-34.90181
2024-11-14 18:00,B_DU_RM_CL_04,27,0,-56.177418,-34.898983
2024-11-14 18:00,B_DU_RM_CL_04,28,0,-56.178123,-34.898453
2024-11-14 18:00,B_DU_RM_CL_04,29,0,-56.18149,-34.895653
2024-11-14 18:00,B_DU_RM_CL_04,30,0,-56.181473,-34.895645
2024-11-14 18:00,B_DU_RM_CL_04,31,0,-56.18146,-34.895638
2024-11-14 18:00,B_DU_RM_CL_04,32,0,-56.18042,-34.89557
2024-11-14 18:00,B_DU_RM_CL_04,33,0,-56.180412,-34.895576
2024-11-14 18:00,B_DU_RM_CL_04,34,0,-56.179096,-34.89653
2024-11-14 18:00,B_DU_RM_CL_04,35,0,-56.179077,-34.89655
2024-11-14 18:00,B_DU_RM_CL_04,36,0,-56.17759,-34.89764
2024-11-14 18:00,B_DU_RM_CL_04,37,0,-56.177574,-34.897655
2024-11-14 18:00,B_DU_RM_CL_04,38,0,-56.17678,-34.89826
2024-11-14 18:00,B_DU_RM_CL_04,39,0,-56.175873,-34.898808
2024-11-14 18:00,B_DU_RM_CL_04,40,0,-56.17521,-34.899296
2024-11-14 18:00,B_DU_RM_CL_04,41,0,-56.175156,-34.899338
2024-11-14 18:00,B_DU_RM_CL_04,42,0,-56.17401,-34.900696
2024-11-14 18:00,B_DU_RM_CL_04,43,0,-56.17401,-34.900703
2024-11-14 18:00,B_DU_RM_CL_04,44,0,-56.174007,-34.900707
2024-11-14 18:00,B_DU_RM_CL_04,45,0,-56.178093,-34.89975
2024-11-14 18:00,B_DU_RM_CL_04,46,0,-56.178112,-34.89976
2024-11-14 18:00,B_DU_RM_CL_04,47,0,-56.1764,-34.897297
2024-11-14 18:00,B_DU_RM_CL_04,48,0,-56.175003,-34.897797
2024-11-14 18:00,B_DU_RM_CL_04,49,0,-56.17497,-34.897823
2024-11-14 18:00,B_DU_RM_CL_04,50,0,-56.17369,-34.898914
2024-11-14 18:00,B_DU_RM_CL_04,51,0,-56.173668,-34.898933
2024-11-14 18:00,B_DU_RM_CL_04,52,0,-56.173042,-34.899906
2024-11-14 18:00,B_DU_RM_CL_04,53,0,-56.173054,-34.899887
2024-11-14 18:00,B_DU_RM_CL_04,54,0,-56.173298,-34.899754
2024-11-14 18:00,B_DU_RM_CL_04,55,0,-56.173306,-34.899742
2024-11-14 18:00,B_DU_RM_CL_04,56,0,-56.173283,-34.898197
2024-11-14 18:00,B_DU_RM_CL_04,57,0,-56.173386,-34.89749
2024-11-14 18:00,B_DU_RM_CL_04,58,0,-56.173435,-34.897198
2024-11-14 18:00,B_DU_RM_CL_04,59,0,-56.17376,-34.89498
2024-11-14 18:00,B_DU_RM_CL_04,60,0,-56.17383,-34.894527
2024-11-14 18:00,B_DU_RM_CL_04,61,0,-56.17387,-34.894093
2024-11-14 18:00,B_DU_RM_CL_04,62,0,-56.174057,-34.89275
2024-11-14 18:00,B_DU_RM_CL_04,63,0,-56.172928,-34.893875
2024-11-14 18:00,B_DU_RM_CL_04,64,0,-56.172745,-34.89667
2024-11-14 18:00,B_DU_RM_CL_04,65,0,-56.172615,-34.89789
2024-11-14 18:00,B_DU_RM_CL_04,66,0,-56.17207,-34.898632
2024-11-14 18:00,B_DU_RM_CL_04,67,0,-56.171448,-34.899178
2024-11-14 18:00,B_DU_RM_CL_04,68,0,-56.171432,-34.8992
2024-11-14 18:00,B_DU_RM_CL_04,69,0,-56.17126,-34.899433
2024-11-14 18:00,B_DU_RM_CL_04,70,0,-56.169987,-34.899353
2024-11-14 18:00,B_DU_RM_CL_04,71,0,-56.169994,-34.899334
2024-11-14 18:00,B_DU_RM_CL_04,72,0,-56.170002,-34.899326
2024-11-14 18:00,B_DU_RM_CL_04,73,0,-56.17001,-34.89932
2024-11-14 18:00,B_DU_RM_CL_04,74,0,-56.17095,-34.897667
2024-11-14 18:00,B_DU_RM_CL_04,75,0,-56.170963,-34.89765
2024-11-14 18:00,B_DU_RM_CL_04,76,0,-56.17169,-34.892628
2024-11-14 18:00,B_DU_RM_CL_04,77,0,-56.17016,-34.89304
2024-11-14 18:00,B_DU_RM_CL_04,78,0,-56.170162,-34.893063
2024-11-14 18:00,B_DU_RM_CL_04,79,0,-56.170097,-34.893703
2024-11-14 18:00,B_DU_RM_CL_04,80,0,-56.170147,-34.89433
2024-11-14 18:00,B_DU_RM_CL_04,81,0,-56.169968,-34.8946
2024-11-14 18:00,B_DU_RM_CL_04,82,0,-56.169895,-34.8953
2024-11-14 18:00,B_DU_RM_CL_04,83,0,-56.16983,-34.89589
2024-11-14 18:00,B_DU_RM_CL_04,84,0,-56.169888,-34.89659
2024-11-14 18:00,B_DU_RM_CL_04,85,0,-56.16981,-34.896942
2024-11-14 18:00,B_DU_RM_CL_04,86,0,-56.169228,-34.8979
2024-11-14 18:00,B_DU_RM_CL_04,87,0,-56.169224,-34.89792
2024-11-14 18:00,B_DU_RM_CL_04,88,0,-56.16898,-34.89847
2024-11-14 18:00,B_DU_RM_CL_04,89,0,-56.168976,-34.89849
2024-11-14 18:00,B_DU_RM_CL_04,90,0,-56.168797,-34.898907
2024-11-14 18:00,B_DU_RM_CL_04,91,0,-56.170193,-34.898705
2024-11-14 18:00,B_DU_RM_CL_04,92,0,-56.169125,-34.89651
2024-11-14 18:00,B_DU_RM_CL_04,93,0,-56.167305,-34.896065
2024-11-14 18:00,B_DU_RM_CL_04,94,0,-56.167263,-34.896442
2024-11-14 18:00,B_DU_RM_CL_04,95,0,-56.16726,-34.896454
2024-11-14 18:00,B_DU_RM_CL_04,96,0,-56.16706,-34.89697
2024-11-14 18:00,B_DU_RM_CL_04,97,0,-56.167053,-34.89702
2024-11-14 18:00,B_DU_RM_CL_04,98,0,-56.16699,-34.897617
2024-11-14 18:00,B_DU_RM_CL_04,99,0,-56.16698,-34.89766
2024-11-14 18:00,B_DU_RM_CL_04,100,0,-56.168076,-34.898064
2024-11-14 18:00,B_DU_RM_CL_04,101,0,-56.168106,-34.89803
2024-11-14 18:00,B_DU_RM_CL_04,102,0,-56.164886,-34.89737
2024-11-14 18:00,B_DU_RM_CL_04,103,0,-56.164886,-34.897408
2024-11-14 18:00,B_DU_RM_CL_04,104,0,-56.165833,-34.897694
2024-11-14 18:00,B_DU_RM_CL_04,105,0,-56.16581,-34.89764
2024-11-14 18:00,B_DU_RM_CL_04,106,0,-56.16578,-34.89759
2024-11-14 18:00,B_DU_RM_CL_04,107,0,-56.16511,-34.89577
2024-11-14 18:00,B_DU_RM_CL_04,108,0,-56.165123,-34.89579
2024-11-14 18:00,B_DU_RM_CL_04,109,0,-56.16513,-34.895805
2024-11-14 18:00,B_DU_RM_CL_04,110,0,-56.165134,-34.89582
2024-11-14 18:00,B_DU_RM_CL_04,111,0,-56.166565,-34.89709
2024-11-14 18:00,B_DU_RM_CL_04,112,0,-56.166042,-34.895912
2024-11-14 18:00,B_DU_RM_CL_04,113,0,-56.166042,-34.895924
2024-11-14 18:00,B_DU_RM_CL_04,114,0,-56.16597,-34.89658
2024-11-14 18:00,B_DU_RM_CL_04,115,0,-56.165966,-34.8966
2024-11-14 18:00,B_DU_RM_CL_04,116,0,-56.165966,-34.896618
2024-11-14 18:00,B_DU_RM_CL_04,117,0,-56.17112,-34.89646
2024-11-14 18:00,B_DU_RM_CL_04,118,0,-56.17112,-34.89645
2024-11-14 18:00,B_DU_RM_CL_04,119,0,-56.17125,-34.89539
2024-11-14 18:00,B_DU_RM_CL_04,120,0,-56.171352,-34.894444
2024-11-14 18:00,B_DU_RM_CL_04,121,0,-56.171352,-34.894432
2024-11-14 18:00,B_DU_RM_CL_04,122,0,-56.17145,-34.893562
2024-11-14 18:00,B_DU_RM_CL_04,123,0,-56.17183,-34.893364
2024-11-14 18:00,B_DU_RM_CL_04,124,0,-56.17455,-34.893562
2024-11-14 18:00,B_DU_RM_CL_04,125,0,-56.176086,-34.893677
2024-11-14 18:00,B_DU_RM_CL_04,126,0,-56.17318,-34.892918
2024-11-14 18:00,B_DU_RM_CL_04,127,0,-56.17292,-34.89511
2024-11-14 18:00,B_DU_RM_CL_04,128,0,-56.17334,-34.895363
2024-11-14 18:00,B_DU_RM_CL_04,129,0,-56.174057,-34.895294
2024-11-14 18:00,B_DU_RM_CL_04,130,0,-56.174942,-34.89609
2024-11-14 18:00,B_DU_RM_CL_04,131,0,-56.173622,-34.895863
2024-11-14 18:00,B_DU_RM_CL_04,132,0,-56.17365,-34.89565
2024-11-14 18:00,B_DU_RM_CL_04,133,0,-56.17534,-34.895416
2024-11-14 18:00,B_DU_RM_CL_04,134,0,-56.176888,-34.89564
2024-11-14 18:00,B_DU_RM_CL_04,135,0,-56.177685,-34.897404
2024-11-14 18:00,B_DU_RM_CL_04,136,0,-56.176033,-34.895157
2024-11-14 18:00,B_DU_RM_CL_04,137,0,-56.176205,-34.894917
2024-11-14 18:00,B_DU_RM_CL_04,138,0,-56.176266,-34.89436
2024-11-14 18:00,B_DU_RM_CL_04,139,0,-56.176205,-34.893776
2024-11-14 18:00,B_DU_RM_CL_04,140,0,-56.178444,-34.895218
2024-11-14 18:00,B_DU_RM_CL_04,141,0,-56.17844,-34.895237
2024-11-14 18:00,B_DU_RM_CL_04,142,0,-56.177593,-34.89655
2024-11-14 18:00,B_DU_RM_CL_04,143,0,-56.177605,-34.89656
2024-11-14 18:00,B_DU_RM_CL_04,144,0,-56.179085,-34.89778
2024-11-14 18:00,B_DU_RM_CL_04,145,0,-56.179108,-34.89777
2024-11-14 18:00,B_DU_RM_CL_04,146,0,-56.178997,-34.895042
2024-11-14 18:00,B_DU_RM_CL_04,147,0,-56.17738,-34.893982
2024-11-14 18:00,B_DU_RM_CL_04,148,0,-56.177376,-34.894
2024-11-14 18:00,B_DU_RM_CL_04,149,0,-56.177258,-34.894924
2024-11-14 18:00,B_DU_RM_CL_04,150,0,-56.16866,-34.89481
2024-11-14 18:00,B_DU_RM_CL_04,151,0,-56.16872,-34.894238
2024-11-14 18:00,B_DU_RM_CL_04,152,0,-56.168964,-34.893375
2024-11-14 18:00,B_DU_RM_CL_04,153,0,-56.166416,-34.89256
2024-11-14 18:00,B_DU_RM_CL_04,154,0,-56.16646,-34.891922
2024-11-14 18:00,B_DU_RM_CL_04,155,0,-56.167625,-34.89267
2024-11-14 18:00,B_DU_RM_CL_04,156,0,-56.167625,-34.89269
2024-11-14 18:00,B_DU_RM_CL_04,157,0,-56.16742,-34.895008
2024-11-14 18:00,B_DU_RM_CL_04,158,0,-56.1685,-34.895416
2024-11-14 18:00,B_DU_RM_CL_04,159,0,-56.16804,-34.89494
2024-11-14 18:00,B_DU_RM_CL_04,160,0,-56.168182,-34.893074
2024-11-14 18:00,B_DU_RM_CL_04,161,0,-56.169056,-34.892548
