Poblacion,Generaciones,Greedy,Cruce,Mutacion,Fitness
500,100,0.90,0.80,0.05,-53.54
500,200,0.90,1.00,0.20,-55.76
200,100,0.50,1.00,0.10,-52.42
200,500,0.50,0.90,0.05,-49.23
200,500,0.30,0.90,0.05,-50.14
500,200,0.30,0.90,0.20,-49.27
200,100,0.50,1.00,0.20,-50.62
200,100,0.50,1.00,0.05,-48.99
200,500,0.50,0.90,0.01,-47.27
500,100,0.90,0.80,0.01,-52.18
200,500,0.30,0.90,0.01,-47.81
500,500,0.10,0.90,0.10,-54.66
200,100,0.50,1.00,0.01,-49.85
500,200,0.90,1.00,0.05,-54.33
500,200,0.30,0.90,0.05,-48.52
200,100,0.50,0.80,0.10,-48.85
200,500,0.50,1.00,0.10,-52.82
200,500,0.30,1.00,0.10,-51.69
500,500,0.50,0.70,0.01,-53.53
200,100,0.50,0.80,0.20,-50.16
500,100,0.90,0.70,0.10,-54.77
200,500,0.50,1.00,0.20,-51.33
200,100,0.50,0.80,0.05,-48.25
500,200,0.30,0.90,0.01,-50.64
200,500,0.30,1.00,0.20,-51.89
200,100,0.50,0.80,0.01,-48.13
200,500,0.50,1.00,0.05,-50.30
500,500,0.10,0.90,0.20,-54.05
500,200,0.90,1.00,0.01,-53.03
200,100,0.50,0.70,0.10,-49.03
200,500,0.30,1.00,0.05,-51.32
500,200,0.30,1.00,0.10,-52.88
200,100,0.50,0.70,0.20,-47.80
200,500,0.50,1.00,0.01,-49.30
500,100,0.90,0.70,0.20,-55.51
200,100,0.50,0.70,0.05,-47.26
200,500,0.30,1.00,0.01,-50.81
200,100,0.50,0.70,0.01,-48.49
500,200,0.30,1.00,0.20,-52.90
200,500,0.30,0.80,0.10,-49.34
200,500,0.50,0.80,0.10,-50.55
500,500,0.10,0.90,0.05,-51.85
500,500,0.90,0.90,0.10,-57.90
200,100,0.90,0.90,0.10,-52.59
500,200,0.90,0.80,0.10,-54.67
200,500,0.30,0.80,0.20,-53.12
500,100,0.90,0.70,0.05,-52.90
200,100,0.90,0.90,0.20,-54.38
200,500,0.50,0.80,0.20,-52.58
500,200,0.30,1.00,0.05,-51.58
200,500,0.30,0.80,0.05,-46.65
200,100,0.90,0.90,0.05,-51.33
200,500,0.50,0.80,0.05,-51.17
500,500,0.10,0.90,0.01,-50.48
500,100,0.90,0.70,0.01,-52.70
200,100,0.90,0.90,0.01,-51.47
200,500,0.30,0.80,0.01,-46.87
500,200,0.30,1.00,0.01,-50.90
200,500,0.50,0.80,0.01,-49.21
500,200,0.90,0.80,0.20,-56.71
200,500,0.30,0.70,0.10,-48.03
200,100,0.90,1.00,0.10,-52.80
500,100,0.30,0.90,0.10,-49.40
500,500,0.90,0.90,0.20,-59.54
200,500,0.50,0.70,0.10,-50.92
200,100,0.90,1.00,0.20,-53.42
500,200,0.30,0.80,0.10,-49.56
200,500,0.30,0.70,0.20,-49.51
500,100,0.30,0.90,0.20,-48.24
200,100,0.90,1.00,0.05,-53.75
200,500,0.50,0.70,0.20,-54.16
500,500,0.10,1.00,0.10,-54.01
500,200,0.90,0.80,0.05,-56.84
200,500,0.30,0.70,0.05,-49.02
500,200,0.30,0.80,0.20,-49.95
200,100,0.90,1.00,0.01,-51.33
500,100,0.30,0.90,0.05,-50.17
200,500,0.50,0.70,0.05,-50.89
200,500,0.30,0.70,0.01,-47.69
200,100,0.90,0.80,0.10,-52.37
500,500,0.90,0.90,0.05,-57.21
500,100,0.30,0.90,0.01,-50.88
500,200,0.30,0.80,0.05,-49.05
200,500,0.50,0.70,0.01,-48.10
500,500,0.10,1.00,0.20,-55.62
200,500,0.10,0.90,0.10,-49.01
200,100,0.90,0.80,0.20,-51.82
500,200,0.90,0.80,0.01,-53.03
500,100,0.30,1.00,0.10,-51.78
200,500,0.10,0.90,0.20,-51.28
200,100,0.90,0.80,0.05,-51.60
200,500,0.90,0.90,0.10,-53.26
500,200,0.30,0.80,0.01,-50.01
200,500,0.10,0.90,0.05,-51.87
200,100,0.90,0.80,0.01,-51.96
500,100,0.30,1.00,0.20,-51.04
500,500,0.10,1.00,0.05,-54.28
500,500,0.90,0.90,0.01,-53.16
200,100,0.90,0.70,0.10,-54.15
500,100,0.30,1.00,0.05,-50.67
500,200,0.30,0.70,0.10,-51.77
200,500,0.10,0.90,0.01,-49.36
200,500,0.90,0.90,0.20,-55.46
500,200,0.90,0.70,0.10,-54.44
200,100,0.90,0.70,0.20,-51.97
200,500,0.10,1.00,0.10,-53.14
500,100,0.30,1.00,0.01,-50.09
500,200,0.30,0.70,0.20,-52.50
200,500,0.90,0.90,0.05,-52.57
200,100,0.90,0.70,0.05,-52.59
200,500,0.10,1.00,0.20,-51.17
500,100,0.30,0.80,0.10,-47.60
500,500,0.10,1.00,0.01,-54.20
200,100,0.90,0.70,0.01,-51.39
200,500,0.10,1.00,0.05,-48.54
200,500,0.90,0.90,0.01,-52.31
500,200,0.90,0.70,0.20,-56.79
200,100,0.30,0.90,0.10,-46.38
500,200,0.30,0.70,0.05,-50.73
500,100,0.30,0.80,0.20,-48.50
200,100,0.30,0.90,0.20,-49.27
200,500,0.10,1.00,0.01,-49.57
200,100,0.30,0.90,0.05,-45.78
500,500,0.90,1.00,0.10,-57.03
200,100,0.30,0.90,0.01,-48.39
200,500,0.90,1.00,0.10,-55.95
200,500,0.10,0.80,0.10,-50.24
500,100,0.30,0.80,0.05,-48.42
200,100,0.30,1.00,0.10,-49.18
500,200,0.30,0.70,0.01,-49.44
500,500,0.10,0.80,0.10,-53.74
500,200,0.90,0.70,0.05,-52.25
200,100,0.30,1.00,0.20,-48.34
200,500,0.10,0.80,0.20,-49.45
200,100,0.30,1.00,0.05,-46.88
500,100,0.30,0.80,0.01,-50.12
200,500,0.90,1.00,0.20,-53.84
200,100,0.30,1.00,0.01,-48.24
500,200,0.10,0.90,0.10,-50.37
200,500,0.10,0.80,0.05,-49.70
200,100,0.30,0.80,0.10,-45.83
200,100,0.30,0.80,0.20,-50.11
500,100,0.30,0.70,0.10,-51.92
200,500,0.10,0.80,0.01,-47.61
200,100,0.30,0.80,0.05,-47.10
500,200,0.10,0.90,0.20,-49.45
500,500,0.10,0.80,0.20,-55.12
200,500,0.90,1.00,0.05,-52.49
200,100,0.30,0.80,0.01,-49.86
500,200,0.90,0.70,0.01,-52.90
200,500,0.10,0.70,0.10,-48.84
500,100,0.30,0.70,0.20,-49.76
500,500,0.90,1.00,0.20,-58.04
200,100,0.30,0.70,0.10,-49.00
500,200,0.10,0.90,0.05,-50.86
200,100,0.30,0.70,0.20,-46.03
200,500,0.10,0.70,0.20,-51.29
500,100,0.30,0.70,0.05,-48.71
200,100,0.30,0.70,0.05,-46.63
200,500,0.90,1.00,0.01,-51.86
500,50,0.50,0.90,0.10,-51.54
200,100,0.30,0.70,0.01,-45.95
200,100,0.10,0.90,0.10,-44.11
500,500,0.10,0.80,0.05,-51.60
500,200,0.10,0.90,0.01,-50.35
200,500,0.10,0.70,0.05,-47.55
200,100,0.10,0.90,0.20,-46.96
500,100,0.30,0.70,0.01,-47.13
200,100,0.10,0.90,0.05,-47.22
200,100,0.10,0.90,0.01,-46.52
500,50,0.50,0.90,0.20,-50.95
200,500,0.90,0.80,0.10,-53.19
200,500,0.10,0.70,0.01,-44.65
200,100,0.10,1.00,0.10,-48.36
500,100,0.10,0.90,0.10,-48.60
500,200,0.10,1.00,0.10,-53.08
200,100,0.10,1.00,0.20,-48.12
200,100,0.10,1.00,0.05,-48.05
500,500,0.90,1.00,0.05,-54.63
200,100,0.10,1.00,0.01,-50.29
500,50,0.50,0.90,0.05,-51.56
500,100,0.10,0.90,0.20,-48.73
200,100,0.10,0.80,0.10,-45.51
200,500,0.90,0.80,0.20,-56.00
200,100,0.10,0.80,0.20,-45.19
500,500,0.10,0.80,0.01,-50.34
200,500,0.90,0.70,0.10,-54.40
500,200,0.10,1.00,0.20,-53.83
200,100,0.10,0.80,0.05,-45.32
500,100,0.10,0.90,0.05,-50.97
200,100,0.10,0.80,0.01,-46.06
200,100,0.10,0.70,0.10,-45.22
500,50,0.50,0.90,0.01,-48.67
500,100,0.10,0.90,0.01,-48.05
200,100,0.10,0.70,0.20,-46.36
200,500,0.90,0.80,0.05,-53.33
200,100,0.10,0.70,0.05,-45.45
200,100,0.10,0.70,0.01,-44.72
500,200,0.10,1.00,0.05,-51.78
200,500,0.90,0.70,0.20,-57.24
500,100,0.10,1.00,0.10,-49.83
200,50,0.50,0.90,0.10,-48.27
500,50,0.50,1.00,0.10,-50.53
200,50,0.50,0.90,0.20,-49.20
500,100,0.10,1.00,0.20,-49.33
500,500,0.10,0.70,0.10,-53.45
200,500,0.90,0.80,0.01,-53.75
500,200,0.10,1.00,0.01,-50.88
200,50,0.50,0.90,0.05,-47.16
200,500,0.90,0.70,0.05,-52.67
500,500,0.90,1.00,0.01,-54.10
500,100,0.10,1.00,0.05,-48.70
500,50,0.50,1.00,0.20,-50.37
200,50,0.50,0.90,0.01,-46.50
200,50,0.50,1.00,0.10,-48.76
500,100,0.10,1.00,0.01,-49.86
500,200,0.10,0.80,0.10,-50.07
200,500,0.90,0.70,0.01,-51.61
200,50,0.50,1.00,0.20,-49.37
500,50,0.50,1.00,0.05,-49.63
500,100,0.10,0.80,0.10,-50.86
200,50,0.50,1.00,0.05,-50.77
500,500,0.10,0.70,0.20,-53.83
500,200,0.10,0.80,0.20,-51.92
200,50,0.50,1.00,0.01,-47.38
500,100,0.10,0.80,0.20,-49.95
500,200,0.10,0.70,0.10,-48.42
500,50,0.50,1.00,0.01,-49.93
200,50,0.50,0.80,0.10,-47.19
500,100,0.10,0.80,0.05,-50.79
200,50,0.50,0.80,0.20,-47.90
500,200,0.10,0.80,0.05,-50.58
500,200,0.10,0.70,0.20,-47.77
200,50,0.50,0.80,0.05,-47.01
500,100,0.10,0.80,0.01,-49.58
500,50,0.50,0.80,0.10,-49.30
500,500,0.90,0.80,0.10,-56.92
200,50,0.50,0.80,0.01,-46.12
500,500,0.10,0.70,0.05,-52.11
500,200,0.10,0.80,0.01,-50.38
500,100,0.10,0.70,0.10,-48.77
200,50,0.50,0.70,0.10,-46.59
500,200,0.10,0.70,0.05,-48.95
200,50,0.50,0.70,0.20,-47.60
500,50,0.50,0.80,0.20,-50.43
500,100,0.10,0.70,0.20,-49.27
200,50,0.50,0.70,0.05,-46.88
500,200,0.10,0.70,0.01,-49.26
200,50,0.50,0.70,0.01,-47.52
500,100,0.10,0.70,0.05,-49.32
500,50,0.50,0.80,0.05,-50.36
500,50,0.30,0.90,0.10,-48.39
500,100,0.10,0.70,0.01,-45.19
200,50,0.90,0.90,0.10,-54.13
500,500,0.10,0.70,0.01,-49.46
500,50,0.30,0.90,0.20,-49.85
200,50,0.90,0.90,0.20,-51.80
500,50,0.50,0.80,0.01,-52.65
500,500,0.90,0.80,0.20,-56.64
200,50,0.90,0.90,0.05,-53.62
500,50,0.30,0.90,0.05,-48.79
500,50,0.90,0.90,0.10,-51.89
500,50,0.50,0.70,0.10,-51.86
200,50,0.90,0.90,0.01,-51.57
500,50,0.30,0.90,0.01,-47.85
500,500,0.90,0.70,0.10,-56.05
200,50,0.90,1.00,0.10,-53.32
500,50,0.30,1.00,0.10,-47.98
500,50,0.50,0.70,0.20,-49.76
500,50,0.90,0.90,0.20,-52.73
200,50,0.90,1.00,0.20,-52.79
500,50,0.30,1.00,0.20,-48.68
500,500,0.90,0.80,0.05,-56.25
500,500,0.90,0.70,0.05,-55.16
500,50,0.50,0.70,0.05,-50.17
200,50,0.90,1.00,0.05,-51.95
500,50,0.30,1.00,0.05,-49.07
200,50,0.90,1.00,0.01,-51.08
500,50,0.50,0.70,0.01,-51.49
500,50,0.90,0.90,0.05,-54.08
500,50,0.30,1.00,0.01,-48.59
200,50,0.90,0.80,0.10,-51.27
500,50,0.30,0.80,0.10,-47.48
200,50,0.90,0.80,0.20,-52.44
500,500,0.90,0.70,0.20,-58.69
200,50,0.90,0.80,0.05,-54.12
500,50,0.30,0.80,0.20,-47.44
500,50,0.90,0.90,0.01,-51.82
500,500,0.90,0.80,0.01,-52.61
200,50,0.90,0.80,0.01,-51.63
500,50,0.30,0.80,0.05,-48.05
200,50,0.90,0.70,0.10,-51.08
500,50,0.30,0.80,0.01,-49.14
500,500,0.90,0.70,0.01,-54.57
500,50,0.90,1.00,0.10,-52.96
200,50,0.30,0.90,0.10,-48.02
500,50,0.10,0.80,0.10,-45.63
200,50,0.90,0.70,0.20,-53.92
500,50,0.10,0.90,0.10,-47.45
500,50,0.90,0.80,0.10,-52.38
200,50,0.30,0.90,0.20,-46.32
500,50,0.30,0.70,0.10,-47.37
500,50,0.10,0.80,0.20,-48.07
200,50,0.30,0.90,0.05,-47.03
500,50,0.10,0.90,0.20,-46.14
200,50,0.90,0.70,0.05,-52.01
200,50,0.30,0.90,0.01,-47.89
500,50,0.10,0.80,0.05,-45.88
500,50,0.10,0.90,0.05,-45.91
500,50,0.30,0.70,0.20,-48.51
200,50,0.30,1.00,0.10,-48.25
200,50,0.90,0.70,0.01,-52.13
500,50,0.10,0.80,0.01,-45.46
500,50,0.90,1.00,0.20,-55.56
200,50,0.30,1.00,0.20,-48.23
500,50,0.10,0.90,0.01,-45.66
200,50,0.10,0.90,0.10,-45.28
200,50,0.10,0.90,0.20,-45.75
500,50,0.10,0.70,0.10,-45.40
200,50,0.30,1.00,0.05,-48.50
200,50,0.10,0.90,0.05,-47.27
500,50,0.30,0.70,0.05,-46.08
500,50,0.10,1.00,0.10,-47.70
500,50,0.90,0.80,0.20,-53.26
200,50,0.10,0.90,0.01,-45.83
200,50,0.30,1.00,0.01,-45.76
200,50,0.10,1.00,0.10,-45.91
500,50,0.10,0.70,0.20,-46.88
200,50,0.10,1.00,0.20,-47.29
500,50,0.10,1.00,0.20,-46.79
200,50,0.30,0.80,0.10,-49.05
200,50,0.10,1.00,0.05,-45.74
500,50,0.30,0.70,0.01,-49.11
500,50,0.10,0.70,0.05,-46.01
200,50,0.10,1.00,0.01,-46.04
200,50,0.30,0.80,0.20,-46.48
500,50,0.10,1.00,0.05,-47.96
200,50,0.10,0.80,0.10,-47.64
200,50,0.30,0.80,0.05,-46.44
200,50,0.10,0.80,0.20,-44.04
500,50,0.10,1.00,0.01,-47.35
500,50,0.10,0.70,0.01,-45.80
200,50,0.10,0.80,0.05,-43.31
500,50,0.90,1.00,0.05,-53.67
200,50,0.30,0.80,0.01,-49.14
200,50,0.10,0.80,0.01,-46.86
200,50,0.30,0.70,0.10,-47.22
200,50,0.10,0.70,0.10,-42.73
200,50,0.10,0.70,0.05,-46.60
200,50,0.10,0.70,0.20,-46.37
200,50,0.30,0.70,0.20,-46.06
500,50,0.90,0.80,0.05,-52.52
200,50,0.10,0.70,0.01,-45.19
200,50,0.30,0.70,0.05,-47.14
200,50,0.30,0.70,0.01,-48.77
500,50,0.90,1.00,0.01,-54.72
500,50,0.90,0.70,0.10,-52.91
500,50,0.90,0.80,0.01,-52.11
500,50,0.90,0.70,0.05,-51.93
500,50,0.90,0.70,0.20,-52.02
500,50,0.90,0.70,0.01,-52.14
