Poblacion,Generaciones,Greedy,Cruce,Mutacion,Fitness
50,50,0.10,0.80,0.10,-40.68
50,50,0.10,0.80,0.20,-41.22
200,200,0.30,1.00,0.05,-50.10
50,50,0.10,0.80,0.05,-39.50
50,50,0.90,0.80,0.05,-51.98
50,50,0.10,0.80,0.01,-42.69
100,500,0.10,1.00,0.20,-49.65
50,50,0.10,0.70,0.10,-41.18
50,50,0.90,1.00,0.05,-51.69
50,50,0.10,0.70,0.20,-40.02
50,50,0.10,0.70,0.05,-41.64
50,50,0.90,0.80,0.01,-50.94
50,50,0.10,0.70,0.01,-40.74
50,50,0.90,1.00,0.01,-51.31
50,50,0.90,0.70,0.10,-51.78
100,500,0.10,1.00,0.05,-47.61
200,200,0.30,1.00,0.01,-48.19
50,50,0.90,0.70,0.20,-50.94
100,500,0.10,0.80,0.10,-47.59
50,50,0.90,0.70,0.05,-51.18
50,50,0.90,0.70,0.01,-51.08
100,500,0.10,1.00,0.01,-43.15
100,500,0.10,0.80,0.20,-47.64
200,200,0.30,0.80,0.10,-48.01
100,500,0.10,0.70,0.10,-45.40
100,500,0.10,0.80,0.05,-46.06
500,200,0.90,0.90,0.10,-53.80
100,500,0.10,0.70,0.05,-42.33
200,200,0.30,0.80,0.20,-50.20
100,500,0.10,0.70,0.20,-45.81
100,500,0.10,0.80,0.01,-43.09
200,200,0.30,0.80,0.05,-45.24
100,500,0.10,0.70,0.01,-44.41
200,200,0.30,0.80,0.01,-49.26
200,500,0.50,0.90,0.10,-50.12
200,200,0.30,0.70,0.10,-49.15
500,50,0.50,0.90,0.10,-49.00
500,100,0.50,0.90,0.10,-49.52
200,200,0.30,0.70,0.20,-46.91
500,200,0.90,0.90,0.20,-55.16
200,200,0.30,0.70,0.05,-45.90
200,500,0.50,0.90,0.20,-52.55
500,50,0.50,0.90,0.20,-49.73
200,200,0.30,0.70,0.01,-44.83
500,100,0.50,0.90,0.20,-51.57
200,200,0.10,0.90,0.10,-48.23
200,500,0.50,0.90,0.05,-50.32
500,500,0.50,0.90,0.10,-52.54
500,50,0.50,0.90,0.05,-48.77
200,200,0.10,0.90,0.20,-47.87
200,200,0.10,0.90,0.05,-47.29
500,200,0.90,0.90,0.05,-55.81
500,100,0.50,0.90,0.05,-49.12
200,200,0.10,0.90,0.01,-47.64
200,500,0.50,0.90,0.01,-49.34
500,50,0.50,0.90,0.01,-51.25
200,200,0.10,1.00,0.10,-48.67
200,200,0.10,1.00,0.20,-51.15
500,100,0.50,0.90,0.01,-48.18
200,500,0.50,1.00,0.10,-50.46
200,200,0.10,1.00,0.05,-48.24
500,50,0.50,1.00,0.10,-49.54
200,200,0.10,1.00,0.01,-49.39
200,200,0.10,0.80,0.10,-49.41
500,200,0.90,0.90,0.01,-53.30
200,500,0.50,1.00,0.20,-52.64
200,200,0.10,0.80,0.20,-48.71
500,500,0.50,0.90,0.20,-56.47
500,100,0.50,1.00,0.10,-51.83
500,50,0.50,1.00,0.20,-51.32
200,200,0.10,0.80,0.05,-46.25
200,200,0.10,0.80,0.01,-46.57
200,500,0.50,1.00,0.05,-50.19
200,200,0.10,0.70,0.10,-50.36
500,50,0.50,1.00,0.05,-51.49
200,200,0.10,0.70,0.20,-47.27
500,100,0.50,1.00,0.20,-52.84
200,200,0.10,0.70,0.05,-46.05
200,500,0.50,1.00,0.01,-46.77
500,200,0.90,1.00,0.10,-55.33
200,200,0.10,0.70,0.01,-44.47
500,50,0.50,1.00,0.01,-50.78
500,100,0.50,1.00,0.05,-51.45
200,500,0.50,0.80,0.10,-49.65
500,500,0.50,0.90,0.05,-52.32
500,50,0.50,0.80,0.10,-49.28
200,500,0.50,0.80,0.20,-51.78
500,100,0.50,1.00,0.01,-53.00
500,200,0.90,1.00,0.20,-54.94
500,50,0.50,0.80,0.20,-49.32
200,500,0.50,0.80,0.05,-50.96
500,100,0.50,0.80,0.10,-49.85
500,50,0.50,0.80,0.05,-49.39
500,500,0.50,0.90,0.01,-48.03
200,500,0.50,0.80,0.01,-49.43
500,100,0.50,0.80,0.20,-49.95
500,50,0.50,0.80,0.01,-52.42
500,200,0.90,1.00,0.05,-55.66
200,500,0.50,0.70,0.10,-50.07
500,50,0.50,0.70,0.10,-50.28
500,100,0.50,0.80,0.05,-50.94
200,500,0.50,0.70,0.20,-52.50
500,500,0.50,1.00,0.10,-54.90
500,50,0.50,0.70,0.20,-48.34
200,500,0.50,0.70,0.05,-48.13
500,200,0.90,1.00,0.01,-51.43
500,100,0.50,0.80,0.01,-49.66
500,50,0.50,0.70,0.05,-50.87
200,500,0.50,0.70,0.01,-48.43
500,100,0.50,0.70,0.10,-51.17
500,50,0.50,0.70,0.01,-49.40
200,500,0.90,0.90,0.10,-54.03
500,200,0.90,0.80,0.10,-55.19
500,100,0.50,0.70,0.20,-52.41
500,500,0.50,1.00,0.20,-56.27
200,500,0.90,0.90,0.20,-55.89
500,50,0.90,0.90,0.10,-52.61
500,100,0.50,0.70,0.05,-49.12
500,200,0.90,0.80,0.20,-55.37
200,500,0.90,0.90,0.05,-51.90
500,100,0.50,0.70,0.01,-50.26
500,50,0.90,0.90,0.20,-53.23
200,500,0.90,0.90,0.01,-53.85
500,500,0.50,1.00,0.05,-53.32
500,50,0.90,0.90,0.05,-52.75
500,200,0.90,0.80,0.05,-54.49
500,100,0.90,0.90,0.10,-54.15
200,500,0.90,1.00,0.10,-53.58
200,500,0.90,1.00,0.20,-55.85
500,50,0.90,0.90,0.01,-52.92
500,500,0.50,1.00,0.01,-51.27
500,100,0.90,0.90,0.20,-55.47
500,200,0.90,0.80,0.01,-52.36
200,500,0.90,1.00,0.05,-52.79
500,50,0.90,1.00,0.10,-52.62
500,100,0.90,0.90,0.05,-54.26
200,500,0.90,1.00,0.01,-54.49
500,200,0.90,0.70,0.10,-53.22
500,50,0.90,1.00,0.20,-54.36
500,500,0.50,0.80,0.10,-54.32
200,500,0.90,0.80,0.10,-53.48
500,100,0.90,0.90,0.01,-53.85
200,500,0.90,0.80,0.20,-54.00
500,200,0.90,0.70,0.20,-56.44
500,50,0.90,1.00,0.05,-55.06
500,100,0.90,1.00,0.10,-53.18
200,500,0.90,0.80,0.05,-54.00
500,500,0.50,0.80,0.20,-56.22
500,50,0.90,1.00,0.01,-53.30
500,200,0.90,0.70,0.05,-53.32
200,500,0.90,0.80,0.01,-51.18
500,100,0.90,1.00,0.20,-53.98
500,50,0.90,0.80,0.10,-53.16
200,500,0.90,0.70,0.10,-53.64
500,500,0.50,0.80,0.05,-53.04
500,200,0.90,0.70,0.01,-52.19
500,100,0.90,1.00,0.05,-52.23
200,500,0.90,0.70,0.20,-54.90
500,50,0.90,0.80,0.20,-53.77
500,200,0.30,0.90,0.10,-49.10
200,500,0.90,0.70,0.05,-52.92
500,100,0.90,1.00,0.01,-52.87
500,50,0.90,0.80,0.05,-54.32
500,500,0.50,0.80,0.01,-51.54
500,200,0.30,0.90,0.20,-51.73
200,500,0.90,0.70,0.01,-52.51
200,500,0.30,0.90,0.10,-49.16
500,50,0.90,0.80,0.01,-52.43
500,100,0.90,0.80,0.10,-52.23
500,200,0.30,0.90,0.05,-48.67
200,500,0.30,0.90,0.20,-49.46
500,200,0.30,0.90,0.01,-50.28
200,500,0.30,0.90,0.05,-50.82
500,50,0.90,0.70,0.10,-52.10
500,500,0.50,0.70,0.10,-54.89
500,100,0.90,0.80,0.20,-54.81
200,500,0.30,0.90,0.01,-47.62
500,200,0.30,1.00,0.10,-50.82
500,50,0.90,0.70,0.20,-53.99
200,500,0.30,1.00,0.10,-51.22
500,100,0.90,0.80,0.05,-53.86
200,500,0.30,1.00,0.20,-50.23
500,200,0.30,1.00,0.20,-49.72
500,500,0.50,0.70,0.20,-55.31
500,50,0.90,0.70,0.05,-53.11
200,500,0.30,1.00,0.05,-50.33
500,100,0.90,0.80,0.01,-53.81
500,200,0.30,1.00,0.05,-50.14
200,500,0.30,1.00,0.01,-47.23
500,50,0.90,0.70,0.01,-52.03
200,500,0.30,0.80,0.10,-48.10
500,200,0.30,1.00,0.01,-52.50
500,50,0.30,0.90,0.10,-48.43
500,100,0.90,0.70,0.10,-52.98
500,500,0.50,0.70,0.05,-53.68
200,500,0.30,0.80,0.20,-48.71
500,50,0.30,0.90,0.20,-47.37
500,200,0.30,0.80,0.10,-51.84
200,500,0.30,0.80,0.05,-47.58
500,50,0.30,0.90,0.05,-49.01
200,500,0.30,0.80,0.01,-48.74
500,100,0.90,0.70,0.20,-54.20
500,50,0.30,0.90,0.01,-47.65
500,200,0.30,0.80,0.20,-51.13
200,500,0.30,0.70,0.10,-49.51
500,50,0.30,1.00,0.10,-47.83
500,500,0.50,0.70,0.01,-52.84
500,50,0.30,1.00,0.20,-47.08
200,500,0.30,0.70,0.20,-49.37
500,200,0.30,0.80,0.05,-48.16
500,100,0.90,0.70,0.05,-54.21
500,50,0.30,1.00,0.05,-48.52
200,500,0.30,0.70,0.05,-47.64
500,200,0.30,0.80,0.01,-48.59
500,50,0.30,1.00,0.01,-47.76
200,500,0.30,0.70,0.01,-46.56
500,100,0.90,0.70,0.01,-54.29
500,50,0.30,0.80,0.10,-46.78
200,500,0.10,0.90,0.10,-51.31
500,200,0.30,0.70,0.10,-51.17
500,50,0.30,0.80,0.20,-46.04
500,500,0.90,0.90,0.10,-54.92
500,100,0.30,0.90,0.10,-47.87
200,500,0.10,0.90,0.20,-49.26
500,50,0.30,0.80,0.05,-49.18
500,100,0.30,0.90,0.20,-49.25
200,500,0.10,0.90,0.05,-49.42
500,200,0.30,0.70,0.20,-50.99
500,50,0.30,0.80,0.01,-47.19
200,500,0.10,0.90,0.01,-48.05
500,100,0.30,0.90,0.05,-49.40
500,50,0.30,0.70,0.10,-50.02
500,200,0.30,0.70,0.05,-48.57
200,500,0.10,1.00,0.10,-52.64
500,100,0.30,0.90,0.01,-49.41
500,50,0.30,0.70,0.20,-49.25
200,500,0.10,1.00,0.20,-53.20
500,500,0.90,0.90,0.20,-57.58
500,50,0.30,0.70,0.05,-49.62
500,100,0.30,1.00,0.10,-51.19
500,200,0.30,0.70,0.01,-49.24
200,500,0.10,1.00,0.05,-49.56
500,50,0.30,0.70,0.01,-49.77
500,50,0.10,0.90,0.10,-48.32
500,100,0.30,1.00,0.20,-51.08
500,200,0.10,0.90,0.10,-50.38
200,500,0.10,1.00,0.01,-50.27
500,50,0.10,0.90,0.20,-46.84
500,50,0.10,0.90,0.05,-47.24
200,500,0.10,0.80,0.10,-49.59
500,100,0.30,1.00,0.05,-51.20
500,200,0.10,0.90,0.20,-50.90
500,50,0.10,0.90,0.01,-46.42
500,50,0.10,1.00,0.10,-46.72
200,500,0.10,0.80,0.20,-50.96
500,100,0.30,1.00,0.01,-51.34
500,500,0.90,0.90,0.05,-54.90
500,50,0.10,1.00,0.20,-46.48
500,200,0.10,0.90,0.05,-49.95
200,500,0.10,0.80,0.05,-48.42
500,50,0.10,1.00,0.05,-47.62
500,100,0.30,0.80,0.10,-48.69
500,50,0.10,1.00,0.01,-46.27
200,500,0.10,0.80,0.01,-48.22
500,200,0.10,0.90,0.01,-49.94
500,50,0.10,0.80,0.10,-48.67
500,50,0.10,0.80,0.20,-46.87
500,100,0.30,0.80,0.20,-49.04
200,500,0.10,0.70,0.10,-49.19
500,50,0.10,0.80,0.05,-45.79
500,200,0.10,1.00,0.10,-50.80
500,50,0.10,0.80,0.01,-49.11
200,500,0.10,0.70,0.20,-50.67
500,100,0.30,0.80,0.05,-47.44
500,50,0.10,0.70,0.10,-46.49
500,500,0.90,0.90,0.01,-53.69
200,500,0.10,0.70,0.05,-48.81
500,50,0.10,0.70,0.20,-45.46
500,200,0.10,1.00,0.20,-51.91
500,100,0.30,0.80,0.01,-49.16
500,50,0.10,0.70,0.05,-44.86
200,500,0.10,0.70,0.01,-47.97
500,50,0.10,0.70,0.01,-47.45
500,200,0.10,1.00,0.05,-49.77
500,100,0.30,0.70,0.10,-48.41
500,100,0.10,0.90,0.10,-51.04
500,100,0.10,0.90,0.20,-49.24
500,100,0.30,0.70,0.20,-49.16
500,200,0.10,1.00,0.01,-51.73
500,100,0.10,0.90,0.05,-49.27
500,100,0.30,0.70,0.05,-49.55
500,500,0.30,0.90,0.10,-53.71
500,200,0.10,0.80,0.10,-51.03
500,500,0.90,1.00,0.10,-56.42
500,100,0.10,0.90,0.01,-48.88
500,100,0.30,0.70,0.01,-49.75
500,100,0.10,1.00,0.10,-49.74
500,200,0.10,0.80,0.20,-50.77
500,100,0.10,0.80,0.10,-48.03
500,100,0.10,1.00,0.20,-49.19
500,100,0.10,0.80,0.20,-51.24
500,100,0.10,1.00,0.05,-50.70
500,200,0.10,0.80,0.05,-51.66
500,500,0.30,0.90,0.20,-54.76
500,100,0.10,0.80,0.05,-48.64
500,100,0.10,1.00,0.01,-50.32
500,200,0.10,0.80,0.01,-50.83
500,100,0.10,0.80,0.01,-49.76
500,100,0.10,0.70,0.10,-50.36
500,500,0.90,1.00,0.20,-55.80
500,100,0.10,0.70,0.05,-46.55
500,100,0.10,0.70,0.20,-47.67
500,200,0.10,0.70,0.10,-50.87
500,200,0.10,0.70,0.20,-49.50
500,500,0.30,0.90,0.05,-52.61
500,200,0.10,0.70,0.05,-47.66
500,500,0.90,1.00,0.05,-54.90
500,200,0.10,0.70,0.01,-46.74
500,100,0.10,0.70,0.01,-48.27
500,500,0.30,0.90,0.01,-49.30
500,500,0.90,1.00,0.01,-51.96
500,500,0.10,0.90,0.10,-53.86
500,500,0.30,1.00,0.10,-53.64
500,500,0.90,0.80,0.10,-55.72
500,500,0.90,0.70,0.10,-57.83
500,500,0.10,0.90,0.20,-54.69
500,500,0.30,1.00,0.20,-54.92
500,500,0.90,0.80,0.05,-53.97
500,500,0.90,0.70,0.20,-58.28
500,500,0.90,0.80,0.20,-59.50
500,500,0.10,0.90,0.05,-50.78
500,500,0.30,1.00,0.05,-52.56
500,500,0.30,0.80,0.10,-53.86
500,500,0.10,0.90,0.01,-51.89
500,500,0.90,0.70,0.01,-53.25
500,500,0.90,0.70,0.05,-54.45
500,500,0.30,1.00,0.01,-52.55
500,500,0.30,0.80,0.20,-54.84
500,500,0.10,1.00,0.10,-55.01
500,500,0.90,0.80,0.01,-54.75
500,500,0.30,0.70,0.10,-50.12
500,500,0.30,0.80,0.05,-50.89
500,500,0.10,1.00,0.20,-54.83
500,500,0.30,0.80,0.01,-49.93
500,500,0.30,0.70,0.20,-53.00
500,500,0.30,0.70,0.05,-50.35
500,500,0.10,1.00,0.05,-55.03
500,500,0.30,0.70,0.01,-48.96
500,500,0.10,0.80,0.10,-54.14
500,500,0.10,1.00,0.01,-52.68
500,500,0.10,0.70,0.10,-52.85
500,500,0.10,0.80,0.20,-54.29
500,500,0.10,0.80,0.05,-54.66
500,500,0.10,0.70,0.20,-52.74
500,500,0.10,0.70,0.05,-50.61
500,500,0.10,0.70,0.01,-49.31
200,100,0.10,0.70,0.10,-46.05
200,100,0.10,0.70,0.20,-46.68
500,500,0.10,0.80,0.01,-50.67
200,100,0.10,0.70,0.05,-44.01
200,100,0.10,0.70,0.01,-47.33
