Poblacion,Generaciones,Greedy,Cruce,Mutacion,Fitness
100,50,0.50,0.80,0.05,-48.15
100,500,0.30,1.00,0.20,-48.06
100,50,0.30,1.00,0.05,-45.83
100,50,0.50,0.80,0.01,-46.16
100,50,0.30,1.00,0.01,-44.42
200,500,0.50,0.70,0.01,-47.12
100,50,0.50,0.70,0.10,-47.16
100,50,0.30,0.80,0.10,-43.38
100,500,0.30,1.00,0.05,-47.32
100,50,0.30,0.80,0.20,-45.87
100,50,0.50,0.70,0.20,-46.99
100,50,0.30,0.80,0.05,-45.41
500,200,0.90,1.00,0.10,-56.19
100,50,0.50,0.70,0.05,-47.82
100,50,0.30,0.80,0.01,-43.34
100,50,0.30,0.70,0.10,-44.48
100,500,0.30,1.00,0.01,-45.92
100,50,0.50,0.70,0.01,-47.45
100,50,0.30,0.70,0.20,-44.25
100,50,0.30,0.70,0.05,-43.64
100,50,0.90,0.90,0.10,-52.17
100,50,0.30,0.70,0.01,-45.41
100,500,0.30,0.80,0.10,-46.83
100,50,0.90,0.90,0.20,-51.21
100,50,0.90,0.80,0.10,-51.50
200,500,0.90,0.90,0.10,-53.87
100,500,0.30,0.80,0.20,-47.91
100,50,0.90,0.90,0.05,-50.97
100,50,0.90,0.80,0.20,-51.53
100,50,0.90,0.90,0.01,-51.35
100,50,0.90,0.80,0.05,-51.04
100,500,0.30,0.80,0.05,-44.67
100,50,0.90,1.00,0.10,-52.81
100,50,0.90,0.80,0.01,-51.55
100,500,0.30,0.80,0.01,-45.90
100,50,0.90,1.00,0.20,-52.71
100,50,0.10,0.90,0.10,-44.57
100,50,0.90,1.00,0.05,-50.99
200,500,0.90,0.90,0.20,-54.49
500,200,0.90,1.00,0.20,-55.98
100,50,0.10,0.90,0.20,-44.27
100,50,0.10,0.80,0.10,-45.07
100,50,0.10,0.90,0.05,-45.42
100,50,0.10,0.80,0.20,-43.63
100,500,0.30,0.70,0.10,-46.61
100,50,0.10,0.90,0.01,-43.48
100,50,0.10,0.80,0.05,-44.85
100,50,0.10,1.00,0.10,-43.37
100,50,0.10,0.80,0.01,-43.79
100,50,0.10,1.00,0.05,-41.41
100,50,0.10,1.00,0.20,-44.19
100,500,0.30,0.70,0.20,-48.30
100,500,0.10,0.90,0.10,-47.40
100,500,0.30,0.70,0.05,-47.32
100,500,0.10,0.90,0.20,-50.97
200,500,0.90,0.90,0.05,-52.22
100,500,0.30,0.70,0.01,-45.00
100,500,0.10,0.90,0.05,-45.14
100,50,0.90,0.70,0.10,-52.03
100,500,0.10,0.90,0.01,-44.32
100,50,0.90,0.70,0.20,-52.20
100,500,0.10,1.00,0.10,-48.15
500,200,0.90,1.00,0.05,-54.20
100,50,0.90,0.70,0.05,-51.22
200,500,0.90,0.90,0.01,-52.06
100,500,0.10,1.00,0.20,-50.07
100,50,0.90,0.70,0.01,-51.32
100,500,0.10,1.00,0.05,-44.16
100,50,0.90,1.00,0.01,-51.49
100,50,0.10,0.70,0.10,-42.17
100,50,0.10,0.70,0.20,-45.34
100,500,0.10,1.00,0.01,-43.67
100,50,0.10,0.70,0.05,-45.39
100,50,0.10,0.70,0.01,-41.74
100,50,0.10,1.00,0.01,-43.62
100,500,0.10,0.80,0.10,-48.06
200,500,0.90,1.00,0.10,-53.45
100,500,0.10,0.70,0.10,-45.77
100,500,0.10,0.80,0.05,-48.59
100,500,0.10,0.80,0.20,-49.32
100,500,0.10,0.70,0.20,-46.80
100,500,0.10,0.80,0.01,-44.30
100,500,0.10,0.70,0.05,-49.51
100,500,0.10,0.70,0.01,-44.70
500,200,0.90,1.00,0.01,-51.83
200,500,0.30,0.90,0.10,-50.49
200,500,0.90,1.00,0.20,-53.76
200,50,0.90,0.70,0.01,-51.19
200,500,0.10,0.90,0.10,-49.40
200,500,0.30,0.90,0.20,-53.10
200,500,0.30,0.80,0.10,-50.01
200,500,0.10,0.90,0.20,-49.68
200,500,0.90,1.00,0.05,-52.40
500,100,0.50,0.90,0.10,-50.42
200,500,0.90,0.80,0.10,-52.53
500,200,0.90,0.80,0.10,-55.00
200,500,0.10,0.90,0.05,-50.17
200,500,0.30,0.90,0.05,-49.62
200,500,0.30,0.80,0.20,-50.76
200,500,0.90,1.00,0.01,-52.25
200,500,0.30,0.90,0.01,-49.74
200,500,0.10,0.90,0.01,-46.50
200,500,0.30,0.80,0.05,-49.12
500,100,0.50,0.90,0.20,-53.16
200,500,0.90,0.80,0.20,-55.67
200,500,0.10,1.00,0.10,-50.07
200,500,0.30,0.80,0.01,-47.37
200,500,0.30,1.00,0.10,-49.58
500,200,0.90,0.80,0.20,-54.62
200,500,0.90,0.70,0.10,-52.75
200,500,0.90,0.80,0.05,-53.29
500,100,0.50,0.90,0.05,-50.64
200,500,0.10,1.00,0.20,-50.39
200,500,0.30,0.70,0.10,-49.26
200,500,0.30,1.00,0.20,-52.21
200,500,0.90,0.80,0.01,-52.02
200,500,0.10,1.00,0.05,-48.13
200,500,0.90,0.70,0.20,-55.53
200,500,0.30,0.70,0.20,-49.27
500,100,0.50,0.90,0.01,-48.57
200,500,0.30,1.00,0.05,-52.36
500,200,0.90,0.80,0.05,-54.70
200,500,0.10,1.00,0.01,-48.32
200,500,0.30,1.00,0.01,-46.66
200,500,0.30,0.70,0.05,-47.47
200,500,0.30,0.70,0.01,-48.18
200,500,0.90,0.70,0.05,-52.99
500,100,0.50,1.00,0.10,-50.19
200,500,0.10,0.80,0.10,-48.37
200,500,0.10,0.70,0.10,-47.01
500,50,0.50,0.90,0.10,-48.74
500,100,0.30,0.90,0.10,-46.31
200,500,0.90,0.70,0.01,-51.62
200,500,0.10,0.80,0.20,-51.40
200,500,0.10,0.70,0.20,-51.29
500,100,0.50,1.00,0.20,-52.60
500,200,0.90,0.80,0.01,-51.56
500,100,0.30,0.90,0.20,-49.48
200,500,0.10,0.80,0.05,-48.98
500,50,0.50,0.90,0.20,-50.08
200,500,0.10,0.70,0.05,-46.43
200,500,0.10,0.80,0.01,-43.80
500,100,0.50,1.00,0.05,-49.05
500,100,0.30,0.90,0.05,-47.90
200,500,0.10,0.70,0.01,-45.37
500,50,0.50,0.90,0.05,-49.61
500,100,0.30,0.90,0.01,-49.78
500,100,0.10,0.90,0.10,-50.78
500,200,0.90,0.70,0.10,-55.84
500,100,0.30,0.80,0.10,-48.49
500,100,0.50,1.00,0.01,-50.54
500,100,0.30,0.70,0.10,-49.65
500,50,0.50,0.90,0.01,-50.39
500,100,0.10,0.90,0.20,-48.04
500,100,0.30,1.00,0.10,-49.45
500,100,0.30,0.80,0.20,-48.05
500,100,0.30,0.70,0.20,-51.07
500,100,0.10,0.90,0.05,-49.47
500,50,0.50,1.00,0.10,-50.78
500,100,0.50,0.80,0.10,-49.98
500,100,0.10,0.90,0.01,-50.01
500,100,0.30,1.00,0.20,-50.18
500,100,0.30,0.80,0.05,-47.52
500,200,0.90,0.70,0.20,-54.46
500,100,0.30,0.70,0.05,-47.86
500,50,0.50,1.00,0.20,-49.53
500,100,0.10,1.00,0.10,-50.46
500,100,0.50,0.80,0.20,-48.87
500,100,0.30,1.00,0.05,-51.17
500,100,0.30,0.70,0.01,-49.58
500,100,0.30,0.80,0.01,-48.50
500,100,0.10,1.00,0.20,-50.53
500,50,0.50,1.00,0.05,-51.10
500,50,0.30,0.90,0.10,-48.29
500,100,0.30,1.00,0.01,-50.67
500,100,0.50,0.80,0.05,-50.02
500,100,0.10,1.00,0.05,-49.29
500,200,0.90,0.70,0.05,-53.31
500,50,0.30,0.90,0.20,-49.22
500,100,0.90,0.90,0.10,-53.48
500,50,0.50,1.00,0.01,-51.39
500,100,0.10,1.00,0.01,-50.32
500,100,0.50,0.70,0.10,-49.93
500,100,0.50,0.80,0.01,-50.87
500,50,0.30,0.90,0.05,-47.52
500,100,0.10,0.80,0.10,-48.79
500,50,0.50,0.80,0.10,-50.25
500,100,0.10,0.80,0.20,-50.03
500,50,0.30,0.90,0.01,-48.39
500,100,0.50,0.70,0.20,-51.60
500,100,0.90,0.90,0.20,-52.94
500,100,0.10,0.80,0.05,-48.78
500,200,0.90,0.70,0.01,-52.22
500,50,0.30,1.00,0.10,-49.05
500,50,0.50,0.80,0.20,-48.62
500,50,0.90,0.90,0.10,-54.05
500,100,0.10,0.80,0.01,-47.76
500,100,0.50,0.70,0.05,-51.41
500,50,0.30,1.00,0.20,-46.11
500,100,0.10,0.70,0.10,-48.97
500,200,0.30,0.90,0.10,-51.11
500,50,0.50,0.80,0.05,-50.11
500,100,0.90,0.90,0.05,-53.15
500,50,0.30,1.00,0.05,-46.50
500,100,0.10,0.70,0.20,-48.42
500,100,0.50,0.70,0.01,-52.78
500,50,0.90,0.90,0.20,-54.56
500,50,0.30,1.00,0.01,-47.66
500,100,0.10,0.70,0.05,-48.08
500,50,0.50,0.80,0.01,-51.05
500,200,0.30,0.90,0.20,-50.21
500,100,0.10,0.70,0.01,-49.08
500,50,0.30,0.80,0.10,-48.29
500,100,0.90,0.90,0.01,-51.52
500,50,0.50,0.70,0.10,-49.24
500,50,0.90,0.80,0.10,-55.56
500,50,0.90,0.90,0.05,-51.96
500,50,0.30,0.80,0.20,-47.02
500,200,0.30,0.90,0.05,-51.23
500,50,0.30,0.80,0.05,-49.88
500,50,0.50,0.70,0.20,-49.50
500,50,0.90,0.70,0.10,-52.27
500,100,0.90,1.00,0.10,-53.29
500,50,0.30,0.80,0.01,-47.31
500,200,0.30,0.90,0.01,-51.26
500,50,0.90,0.80,0.20,-53.93
500,50,0.90,0.90,0.01,-51.49
500,50,0.50,0.70,0.05,-51.59
500,50,0.30,0.70,0.10,-46.66
500,50,0.90,0.70,0.20,-52.43
500,200,0.30,1.00,0.10,-51.85
500,100,0.90,1.00,0.20,-54.10
500,50,0.50,0.70,0.01,-49.13
500,50,0.30,0.70,0.20,-49.24
500,50,0.90,0.80,0.05,-52.87
500,50,0.90,1.00,0.10,-55.54
500,50,0.30,0.70,0.05,-47.37
500,50,0.90,0.70,0.05,-53.23
500,200,0.30,1.00,0.20,-49.88
500,50,0.30,0.70,0.01,-48.33
500,100,0.90,1.00,0.05,-52.47
500,50,0.90,1.00,0.20,-52.33
500,50,0.90,1.00,0.05,-51.41
500,50,0.10,0.90,0.10,-46.97
500,50,0.90,0.80,0.01,-52.73
500,50,0.10,0.80,0.10,-48.65
500,50,0.10,1.00,0.10,-46.58
500,50,0.10,0.90,0.20,-46.27
500,50,0.10,0.80,0.20,-47.89
500,200,0.30,1.00,0.05,-50.89
500,50,0.90,0.70,0.01,-51.82
500,50,0.10,1.00,0.20,-46.66
500,50,0.10,0.90,0.05,-48.19
500,50,0.10,0.80,0.05,-46.94
500,50,0.10,0.90,0.01,-47.88
500,50,0.10,1.00,0.01,-47.13
500,50,0.10,1.00,0.05,-46.46
500,100,0.90,1.00,0.01,-53.39
500,50,0.90,1.00,0.01,-52.05
500,50,0.10,0.80,0.01,-46.01
500,50,0.10,0.70,0.10,-47.81
500,50,0.10,0.70,0.05,-47.45
500,50,0.10,0.70,0.20,-47.82
500,50,0.10,0.70,0.01,-46.27
500,200,0.30,1.00,0.01,-52.76
500,100,0.90,0.80,0.10,-52.79
500,100,0.90,0.70,0.10,-55.15
500,200,0.30,0.80,0.10,-49.01
500,100,0.90,0.70,0.01,-52.68
500,100,0.90,0.70,0.05,-53.97
500,500,0.50,0.90,0.10,-52.92
500,200,0.10,0.80,0.10,-51.24
500,200,0.10,0.90,0.10,-51.57
500,200,0.30,0.80,0.20,-49.57
500,100,0.90,0.80,0.20,-56.82
500,100,0.90,0.70,0.20,-54.44
500,200,0.10,0.80,0.20,-52.09
500,200,0.10,0.90,0.20,-51.95
500,200,0.30,0.80,0.05,-49.88
500,100,0.90,0.80,0.05,-52.67
500,100,0.90,0.80,0.01,-52.90
500,200,0.10,0.90,0.05,-49.82
500,200,0.10,0.80,0.05,-50.43
500,500,0.50,0.90,0.20,-56.38
500,200,0.30,0.80,0.01,-49.84
500,200,0.10,0.90,0.01,-50.78
500,200,0.10,0.80,0.01,-49.60
500,200,0.30,0.70,0.10,-50.76
500,200,0.10,1.00,0.10,-51.62
500,200,0.10,0.70,0.10,-50.44
500,200,0.10,1.00,0.05,-51.12
500,500,0.30,0.90,0.10,-54.84
500,200,0.10,1.00,0.20,-51.82
500,200,0.30,0.70,0.20,-50.15
500,200,0.10,0.70,0.20,-49.29
500,200,0.10,0.70,0.05,-49.02
500,500,0.50,0.90,0.05,-52.90
500,200,0.30,0.70,0.05,-49.90
500,200,0.10,1.00,0.01,-50.62
500,500,0.90,0.90,0.10,-56.29
500,500,0.30,0.90,0.20,-52.91
500,200,0.10,0.70,0.01,-51.32
500,200,0.30,0.70,0.01,-48.23
500,500,0.50,0.90,0.01,-52.42
500,500,0.30,0.90,0.05,-51.87
500,500,0.90,0.90,0.20,-56.33
500,500,0.10,0.90,0.10,-55.44
500,500,0.90,0.90,0.05,-54.68
500,500,0.90,0.80,0.10,-57.20
500,500,0.90,1.00,0.10,-56.03
500,500,0.50,1.00,0.10,-56.06
500,500,0.30,0.90,0.01,-52.40
500,500,0.10,0.90,0.20,-55.43
500,500,0.90,0.70,0.10,-58.42
500,500,0.90,0.90,0.01,-51.79
500,500,0.90,1.00,0.20,-56.58
500,500,0.90,0.80,0.20,-59.64
500,500,0.50,1.00,0.20,-54.42
500,500,0.30,1.00,0.10,-52.85
500,500,0.10,0.90,0.05,-51.27
500,500,0.90,0.70,0.05,-54.48
500,500,0.90,0.70,0.20,-56.81
500,500,0.30,1.00,0.20,-53.08
500,500,0.50,1.00,0.05,-52.32
500,500,0.90,0.80,0.05,-55.34
500,500,0.10,0.90,0.01,-52.22
500,500,0.90,1.00,0.05,-55.93
500,500,0.90,0.70,0.01,-52.25
500,500,0.90,0.80,0.01,-54.14
500,500,0.30,1.00,0.05,-54.57
500,500,0.10,1.00,0.10,-56.68
500,500,0.50,1.00,0.01,-49.98
500,500,0.90,1.00,0.01,-55.07
500,500,0.10,0.80,0.10,-52.95
500,500,0.30,0.80,0.10,-51.11
500,500,0.50,0.80,0.10,-57.19
500,500,0.10,1.00,0.20,-56.34
500,500,0.50,0.70,0.10,-52.51
500,500,0.30,1.00,0.01,-53.29
500,500,0.10,0.80,0.20,-53.14
500,500,0.50,0.80,0.05,-51.75
500,500,0.10,1.00,0.05,-52.53
500,500,0.30,0.70,0.10,-52.44
500,500,0.30,0.80,0.20,-53.83
500,500,0.50,0.70,0.20,-55.55
500,500,0.50,0.80,0.20,-55.20
500,500,0.10,0.80,0.05,-50.93
500,500,0.50,0.80,0.01,-51.71
500,500,0.30,0.80,0.05,-51.92
500,500,0.10,1.00,0.01,-52.82
500,500,0.30,0.70,0.20,-54.79
500,500,0.10,0.80,0.01,-50.67
500,500,0.50,0.70,0.05,-52.13
500,500,0.50,0.70,0.01,-50.28
500,500,0.10,0.70,0.10,-53.35
500,500,0.30,0.80,0.01,-51.03
500,500,0.10,0.70,0.05,-52.04
500,500,0.30,0.70,0.05,-49.95
500,500,0.10,0.70,0.01,-48.37
500,500,0.10,0.70,0.20,-53.45
500,500,0.30,0.70,0.01,-48.58
