Poblacion,Generaciones,Greedy,Cruce,Mutacion,Fitness
100,50,0.50,0.70,0.05,-46.65
200,500,0.90,0.70,0.01,-51.69
200,200,0.10,0.70,0.10,-45.00
100,50,0.50,0.70,0.01,-45.37
200,200,0.10,0.70,0.20,-47.06
100,500,0.30,0.90,0.20,-49.72
200,50,0.90,0.90,0.20,-52.62
500,100,0.90,0.80,0.10,-53.51
100,50,0.90,0.90,0.10,-51.92
200,200,0.10,0.70,0.05,-45.89
500,50,0.90,0.90,0.10,-52.73
100,500,0.30,0.90,0.05,-46.82
100,50,0.90,0.90,0.20,-52.04
200,500,0.30,0.90,0.10,-50.51
200,200,0.10,0.70,0.01,-46.00
200,50,0.90,0.90,0.05,-51.24
100,50,0.90,0.90,0.05,-51.97
100,500,0.30,0.90,0.01,-43.91
500,200,0.90,1.00,0.10,-54.00
100,50,0.90,0.90,0.01,-51.46
100,500,0.30,1.00,0.10,-50.72
200,50,0.90,0.90,0.01,-51.13
100,50,0.90,1.00,0.10,-51.39
200,500,0.30,0.90,0.20,-52.66
100,500,0.30,1.00,0.20,-48.92
100,50,0.90,1.00,0.20,-52.12
500,50,0.90,0.90,0.20,-53.87
500,100,0.90,0.80,0.20,-52.59
200,50,0.90,1.00,0.10,-51.72
100,50,0.90,1.00,0.05,-52.71
100,500,0.30,1.00,0.05,-46.42
200,500,0.30,0.90,0.05,-47.89
100,50,0.90,1.00,0.01,-51.22
200,50,0.90,1.00,0.20,-51.42
100,500,0.30,1.00,0.01,-48.99
100,50,0.90,0.80,0.10,-53.69
500,200,0.90,1.00,0.20,-54.27
100,50,0.90,0.80,0.20,-51.23
100,500,0.30,0.80,0.10,-49.20
200,50,0.90,1.00,0.05,-53.89
200,500,0.30,0.90,0.01,-47.30
100,50,0.90,0.80,0.05,-52.11
500,50,0.90,0.90,0.05,-54.16
500,100,0.90,0.80,0.05,-51.82
100,500,0.30,0.80,0.20,-49.53
100,50,0.90,0.80,0.01,-51.59
200,50,0.90,1.00,0.01,-51.49
100,50,0.90,0.70,0.10,-51.31
100,500,0.30,0.80,0.05,-47.65
100,50,0.90,0.70,0.20,-51.17
200,500,0.30,1.00,0.10,-51.26
200,50,0.90,0.80,0.10,-51.36
100,50,0.90,0.70,0.05,-51.37
100,500,0.30,0.80,0.01,-44.03
100,50,0.90,0.70,0.01,-51.51
100,500,0.30,0.70,0.10,-47.93
500,50,0.90,0.90,0.01,-52.75
100,50,0.30,0.90,0.10,-45.18
200,50,0.90,0.80,0.20,-51.53
500,200,0.90,1.00,0.05,-53.19
500,100,0.90,0.80,0.01,-51.64
100,50,0.30,0.90,0.20,-45.71
200,500,0.30,1.00,0.20,-50.26
100,50,0.30,0.90,0.05,-47.38
100,500,0.30,0.70,0.20,-47.82
100,50,0.30,0.90,0.01,-47.12
100,50,0.30,1.00,0.10,-44.43
100,500,0.30,0.70,0.05,-45.86
100,50,0.30,1.00,0.20,-46.58
200,50,0.90,0.80,0.05,-51.66
100,50,0.30,1.00,0.05,-46.63
100,50,0.30,1.00,0.01,-44.89
200,500,0.30,1.00,0.05,-49.56
100,500,0.30,0.70,0.01,-45.19
100,50,0.30,0.80,0.10,-44.86
100,50,0.30,0.80,0.20,-45.98
500,50,0.90,1.00,0.10,-52.84
200,50,0.90,0.80,0.01,-51.74
100,50,0.30,0.80,0.05,-43.64
100,500,0.10,0.90,0.10,-48.29
100,50,0.30,0.80,0.01,-46.35
100,50,0.30,0.70,0.10,-45.79
500,100,0.90,0.70,0.10,-52.04
200,500,0.30,1.00,0.01,-49.45
100,500,0.10,0.90,0.20,-50.55
100,50,0.30,0.70,0.20,-44.20
100,50,0.30,0.70,0.05,-44.30
200,50,0.90,0.70,0.10,-52.08
100,50,0.30,0.70,0.01,-44.05
100,50,0.10,0.90,0.10,-43.14
100,500,0.10,0.90,0.05,-47.95
100,50,0.10,0.90,0.20,-44.01
100,50,0.10,0.90,0.05,-44.83
500,200,0.90,1.00,0.01,-54.41
100,50,0.10,0.90,0.01,-44.39
100,50,0.10,1.00,0.10,-44.40
100,500,0.10,0.90,0.01,-44.46
100,50,0.10,1.00,0.20,-45.87
100,50,0.10,1.00,0.05,-45.33
200,50,0.90,0.70,0.20,-52.50
200,500,0.30,0.80,0.10,-47.88
100,50,0.10,1.00,0.01,-44.06
100,50,0.10,0.80,0.10,-43.00
100,50,0.10,0.80,0.20,-43.07
100,500,0.10,1.00,0.10,-47.26
100,50,0.10,0.80,0.05,-41.10
100,50,0.10,0.80,0.01,-42.29
500,50,0.90,1.00,0.20,-52.74
100,50,0.10,0.70,0.10,-40.92
100,50,0.10,0.70,0.20,-43.18
200,50,0.90,0.70,0.05,-51.37
100,500,0.10,1.00,0.20,-49.95
100,50,0.10,0.70,0.05,-43.96
100,50,0.10,0.70,0.01,-40.87
500,100,0.90,0.70,0.20,-55.14
200,500,0.30,0.80,0.20,-52.54
100,500,0.10,1.00,0.05,-44.10
100,500,0.10,0.80,0.10,-47.37
200,50,0.90,0.70,0.01,-51.90
100,500,0.10,0.80,0.20,-46.31
200,50,0.30,0.90,0.10,-46.11
100,500,0.10,1.00,0.01,-45.92
200,500,0.30,0.80,0.05,-47.49
200,50,0.30,0.90,0.20,-48.32
500,200,0.90,0.80,0.10,-53.29
100,500,0.10,0.80,0.05,-45.69
100,500,0.10,0.70,0.10,-46.64
500,50,0.90,1.00,0.05,-53.39
200,50,0.30,0.90,0.05,-46.78
100,500,0.10,0.80,0.01,-45.60
100,500,0.10,0.70,0.20,-47.99
200,50,0.30,0.90,0.01,-46.02
100,500,0.10,0.70,0.05,-44.06
100,500,0.10,0.70,0.01,-42.92
200,500,0.30,0.80,0.01,-46.95
200,50,0.30,1.00,0.10,-46.68
500,100,0.90,0.70,0.05,-52.93
200,50,0.30,1.00,0.20,-46.90
200,50,0.30,1.00,0.05,-48.45
200,500,0.10,0.90,0.10,-50.11
200,500,0.10,0.80,0.10,-48.22
500,50,0.90,1.00,0.01,-52.90
200,50,0.30,1.00,0.01,-47.39
200,500,0.30,0.70,0.10,-51.59
200,50,0.30,0.80,0.10,-47.21
500,200,0.90,0.80,0.20,-55.69
200,50,0.30,0.80,0.20,-44.44
200,500,0.10,0.90,0.20,-50.30
200,500,0.10,0.80,0.20,-50.22
200,50,0.30,0.80,0.05,-46.45
200,500,0.30,0.70,0.20,-52.26
200,50,0.30,0.80,0.01,-45.12
500,100,0.90,0.70,0.01,-52.62
200,500,0.10,0.90,0.05,-50.30
200,50,0.30,0.70,0.10,-45.13
500,50,0.90,0.80,0.10,-51.90
200,500,0.10,0.80,0.05,-50.40
200,50,0.30,0.70,0.20,-45.94
200,500,0.30,0.70,0.05,-47.06
200,50,0.30,0.70,0.05,-47.97
500,100,0.30,0.90,0.10,-50.57
200,500,0.10,0.90,0.01,-48.38
200,50,0.30,0.70,0.01,-44.55
200,500,0.10,0.80,0.01,-46.63
200,50,0.10,0.90,0.10,-45.34
200,50,0.10,0.90,0.20,-43.91
200,500,0.30,0.70,0.01,-45.63
200,50,0.10,0.90,0.05,-44.80
500,200,0.90,0.80,0.05,-53.71
200,50,0.10,0.90,0.01,-44.78
200,500,0.10,1.00,0.10,-50.55
500,50,0.90,0.80,0.20,-53.02
200,50,0.10,1.00,0.10,-44.31
200,500,0.10,1.00,0.05,-50.10
500,100,0.30,0.90,0.20,-50.47
200,50,0.10,1.00,0.20,-47.05
200,500,0.10,0.70,0.10,-47.90
200,50,0.10,1.00,0.05,-46.54
200,50,0.10,1.00,0.01,-45.47
200,50,0.10,0.80,0.10,-46.66
200,500,0.10,1.00,0.20,-52.94
200,50,0.10,0.80,0.20,-44.14
200,500,0.10,0.70,0.05,-48.00
200,50,0.10,0.80,0.05,-46.04
500,100,0.30,0.90,0.05,-48.63
200,500,0.10,0.70,0.20,-47.90
200,50,0.10,0.80,0.01,-45.49
200,50,0.10,0.70,0.10,-43.92
200,50,0.10,0.70,0.20,-46.73
200,50,0.10,0.70,0.05,-46.19
500,50,0.90,0.80,0.05,-52.56
200,50,0.10,0.70,0.01,-45.57
500,200,0.90,0.80,0.01,-51.64
500,100,0.30,0.90,0.01,-49.97
500,50,0.30,0.90,0.10,-47.43
500,100,0.30,1.00,0.10,-50.47
500,50,0.30,0.90,0.20,-49.61
500,50,0.90,0.80,0.01,-53.00
500,50,0.30,0.90,0.05,-48.84
500,100,0.30,1.00,0.20,-51.60
500,200,0.90,0.70,0.10,-53.08
500,50,0.30,0.90,0.01,-47.42
500,50,0.90,0.70,0.10,-51.80
500,100,0.30,1.00,0.05,-49.47
500,50,0.30,1.00,0.10,-46.71
500,100,0.30,1.00,0.01,-48.51
500,50,0.30,1.00,0.20,-47.29
500,50,0.90,0.70,0.20,-53.35
500,200,0.90,0.70,0.20,-57.22
500,50,0.30,1.00,0.05,-48.33
500,100,0.30,0.80,0.10,-49.36
500,50,0.30,1.00,0.01,-47.01
500,100,0.30,0.80,0.20,-48.99
500,50,0.90,0.70,0.05,-52.36
500,50,0.30,0.80,0.10,-49.38
500,200,0.90,0.70,0.05,-54.99
500,100,0.30,0.80,0.05,-50.38
500,50,0.30,0.80,0.20,-49.37
500,50,0.90,0.70,0.01,-52.77
500,50,0.30,0.80,0.05,-48.65
500,100,0.30,0.80,0.01,-48.77
500,50,0.10,0.90,0.10,-48.03
500,50,0.10,0.90,0.20,-47.33
500,50,0.30,0.80,0.01,-49.51
500,50,0.10,0.90,0.05,-48.16
500,100,0.30,0.70,0.10,-47.07
500,200,0.90,0.70,0.01,-53.42
500,50,0.10,0.90,0.01,-46.45
500,50,0.30,0.70,0.10,-47.48
500,50,0.10,1.00,0.10,-46.89
500,100,0.30,0.70,0.20,-47.64
500,50,0.30,0.70,0.20,-47.93
500,50,0.10,1.00,0.20,-45.74
500,200,0.30,0.90,0.10,-51.63
500,50,0.10,1.00,0.05,-45.93
500,50,0.30,0.70,0.05,-47.49
500,100,0.30,0.70,0.05,-49.03
500,50,0.10,1.00,0.01,-47.22
500,50,0.10,0.80,0.10,-46.28
500,50,0.30,0.70,0.01,-45.69
500,100,0.30,0.70,0.01,-48.21
500,200,0.30,0.90,0.20,-50.64
500,50,0.10,0.80,0.20,-47.12
500,50,0.10,0.70,0.10,-46.63
500,50,0.10,0.80,0.05,-45.49
500,50,0.10,0.70,0.20,-46.48
500,100,0.10,0.90,0.10,-51.62
500,50,0.10,0.80,0.01,-47.47
500,50,0.10,0.70,0.05,-46.42
500,100,0.10,0.90,0.20,-49.47
500,50,0.10,0.70,0.01,-47.89
500,200,0.30,0.90,0.05,-51.41
500,100,0.10,0.90,0.05,-49.49
500,100,0.10,0.80,0.10,-46.15
500,100,0.10,0.90,0.01,-50.36
500,100,0.10,0.80,0.20,-49.73
500,200,0.30,0.90,0.01,-50.20
500,100,0.10,1.00,0.10,-51.18
500,100,0.10,0.80,0.05,-46.91
500,100,0.10,0.80,0.01,-48.67
500,100,0.10,1.00,0.20,-49.86
500,500,0.50,0.90,0.10,-53.67
500,200,0.30,1.00,0.10,-51.63
500,100,0.10,0.70,0.10,-47.58
500,100,0.10,1.00,0.05,-50.01
500,100,0.10,0.70,0.20,-48.91
500,100,0.10,1.00,0.01,-49.44
500,100,0.10,0.70,0.05,-47.68
500,200,0.30,1.00,0.20,-51.54
500,100,0.10,0.70,0.01,-46.98
500,200,0.10,0.90,0.10,-51.90
500,200,0.30,1.00,0.05,-52.09
500,500,0.50,0.90,0.20,-54.94
500,200,0.10,0.90,0.20,-52.20
500,500,0.30,0.90,0.10,-53.45
500,200,0.30,1.00,0.01,-49.96
500,200,0.10,0.90,0.05,-50.72
500,200,0.30,0.80,0.10,-51.41
500,200,0.10,0.90,0.01,-49.70
500,500,0.50,0.90,0.05,-52.88
500,500,0.30,0.90,0.20,-53.81
500,200,0.10,1.00,0.10,-52.42
500,200,0.30,0.80,0.20,-52.49
500,200,0.10,1.00,0.20,-54.55
500,200,0.30,0.80,0.05,-48.32
500,500,0.50,0.90,0.01,-50.76
500,200,0.10,1.00,0.05,-49.91
500,500,0.30,0.90,0.05,-50.13
500,200,0.30,0.80,0.01,-50.36
500,200,0.10,1.00,0.01,-51.63
500,200,0.30,0.70,0.10,-50.87
500,200,0.10,0.80,0.10,-49.74
500,500,0.50,1.00,0.10,-51.19
500,500,0.30,0.90,0.01,-51.17
500,200,0.10,0.80,0.20,-50.60
500,200,0.30,0.70,0.20,-51.94
500,200,0.10,0.80,0.05,-51.19
500,200,0.30,0.70,0.05,-50.28
500,200,0.10,0.80,0.01,-50.47
500,500,0.50,1.00,0.20,-54.06
500,500,0.30,1.00,0.10,-51.68
500,200,0.30,0.70,0.01,-47.85
500,200,0.10,0.70,0.10,-50.97
500,200,0.10,0.70,0.05,-50.08
500,200,0.10,0.70,0.20,-48.19
500,500,0.30,1.00,0.20,-52.73
500,500,0.50,1.00,0.05,-51.53
500,500,0.90,0.90,0.10,-56.68
500,500,0.30,1.00,0.05,-51.36
500,500,0.50,1.00,0.01,-52.68
500,500,0.30,1.00,0.01,-50.73
500,500,0.90,0.90,0.20,-58.68
500,500,0.50,0.80,0.10,-52.90
500,500,0.30,0.80,0.10,-54.14
500,500,0.90,0.90,0.05,-53.41
500,500,0.50,0.80,0.20,-55.43
500,500,0.30,0.80,0.20,-52.53
500,500,0.90,0.90,0.01,-53.04
500,500,0.50,0.80,0.05,-53.43
500,500,0.30,0.80,0.05,-49.77
500,500,0.50,0.80,0.01,-51.02
500,500,0.90,1.00,0.10,-53.96
500,500,0.30,0.80,0.01,-50.96
500,500,0.50,0.70,0.10,-51.30
500,500,0.90,1.00,0.20,-57.87
500,500,0.30,0.70,0.10,-52.06
500,500,0.50,0.70,0.20,-55.24
500,500,0.30,0.70,0.20,-55.37
500,500,0.90,1.00,0.05,-55.66
500,500,0.50,0.70,0.05,-51.84
500,500,0.30,0.70,0.05,-51.17
500,500,0.90,1.00,0.01,-51.91
500,500,0.50,0.70,0.01,-49.23
500,500,0.30,0.70,0.01,-49.58
500,500,0.90,0.80,0.10,-57.09
500,500,0.10,0.90,0.10,-54.38
500,500,0.10,0.80,0.10,-53.88
500,500,0.10,0.90,0.20,-55.11
500,500,0.90,0.80,0.20,-54.94
500,500,0.10,0.80,0.20,-53.43
500,500,0.10,0.90,0.05,-50.28
500,500,0.10,0.80,0.05,-54.06
500,500,0.90,0.80,0.05,-55.39
500,500,0.10,0.90,0.01,-48.61
500,500,0.10,0.80,0.01,-50.11
500,500,0.90,0.80,0.01,-53.97
500,500,0.10,1.00,0.10,-54.21
500,500,0.10,0.70,0.10,-54.25
500,500,0.10,1.00,0.20,-52.63
500,500,0.90,0.70,0.10,-56.92
500,500,0.10,0.70,0.20,-53.25
500,500,0.10,1.00,0.05,-53.73
500,500,0.10,0.70,0.05,-52.27
500,500,0.90,0.70,0.20,-57.95
500,500,0.10,1.00,0.01,-52.39
500,500,0.10,0.70,0.01,-48.70
500,200,0.10,0.70,0.01,-49.58
500,500,0.90,0.70,0.05,-53.53
200,500,0.10,1.00,0.01,-48.46
200,500,0.10,0.70,0.01,-45.83
500,500,0.90,0.70,0.01,-54.54
